duty,dir,motor,sample_idx,adc_raw
30,FWD,right,245,2605
30,FWD,right,246,2601
30,FWD,right,247,2597
30,FWD,right,248,2597
30,FWD,right,249,2593
30,FWD,right,250,2565
30,FWD,right,251,2581
30,FWD,right,252,2619
30,FWD,right,253,2605
30,FWD,right,254,2593
30,FWD,right,255,2581
30,FWD,right,256,2577
30,FWD,right,257,2541
30,FWD,right,258,2545
30,FWD,right,259,2585
30,FWD,right,260,2563
30,FWD,right,261,2559
30,FWD,right,262,2549
30,FWD,right,263,2537
30,FWD,right,264,2525
30,FWD,right,265,2507
30,FWD,right,266,2481
30,FWD,right,267,2523
30,FWD,right,268,2515
30,FWD,right,269,2517
30,FWD,right,270,2515
30,FWD,right,271,2521
30,FWD,right,272,2525
30,FWD,right,273,2529
30,FWD,right,274,2488
30,FWD,right,275,2563
30,FWD,right,276,2559
30,FWD,right,277,2559
30,FWD,right,278,2555
30,FWD,right,279,2553
30,FWD,right,280,2533
30,FWD,right,281,2513
30,FWD,right,282,2492
30,FWD,right,283,2547
30,FWD,right,284,2539
30,FWD,right,285,2537
30,FWD,right,286,2537
30,FWD,right,287,2539
30,FWD,right,288,2544
30,FWD,right,289,2537
30,FWD,right,290,2553
30,FWD,right,291,2601
30,FWD,right,292,2600
30,FWD,right,293,2595
30,FWD,right,294,2593
30,FWD,right,295,2593
30,FWD,right,296,2581
30,FWD,right,297,2566
30,FWD,right,298,2637
30,FWD,right,299,2619
30,FWD,right,300,2597
30,FWD,right,301,2593
30,FWD,right,302,2581
30,FWD,right,303,2571
30,FWD,right,304,2559
30,FWD,right,305,2545
30,FWD,right,306,2587
30,FWD,right,307,2568
30,FWD,right,308,2559
30,FWD,right,309,2549
30,FWD,right,310,2539
30,FWD,right,311,2528
30,FWD,right,312,2507
30,FWD,right,313,2485
30,FWD,right,314,2521
30,FWD,right,315,2515
30,FWD,right,316,2513
30,FWD,right,317,2501
30,FWD,right,318,2521
30,FWD,right,319,2523
30,FWD,right,320,2541
30,FWD,right,321,2521
30,FWD,right,322,2569
30,FWD,right,323,2563
30,FWD,right,324,2559
30,FWD,right,325,2557
30,FWD,right,326,2553
30,FWD,right,327,2539
30,FWD,right,328,2513
30,FWD,right,329,2491
30,FWD,right,330,2537
30,FWD,right,331,2529
30,FWD,right,332,2525
30,FWD,right,333,2523
30,FWD,right,334,2525
30,FWD,right,335,2509
30,FWD,right,336,2473
30,FWD,right,337,2589
30,FWD,right,338,2587
30,FWD,right,339,2587
30,FWD,right,340,2593
30,FWD,right,341,2581
30,FWD,right,342,2585
30,FWD,right,343,2573
30,FWD,right,344,2569
30,FWD,right,345,2632
30,FWD,right,346,2617
30,FWD,right,347,2608
30,FWD,right,348,2597
30,FWD,right,349,2587
30,FWD,right,350,2579
30,FWD,right,351,2559
30,FWD,right,352,2553
30,FWD,right,353,2595
30,FWD,right,354,2576
30,FWD,right,355,2561
30,FWD,right,356,2559
30,FWD,right,357,2536
30,FWD,right,358,2533
30,FWD,right,359,2521
30,FWD,right,360,2504
30,FWD,right,361,2533
30,FWD,right,362,2517
30,FWD,right,363,2509
30,FWD,right,364,2509
30,FWD,right,365,2515
30,FWD,right,366,2515
30,FWD,right,367,2521
30,FWD,right,368,2517
30,FWD,right,369,2565
30,FWD,right,370,2565
30,FWD,right,371,2561
30,FWD,right,372,2559
30,FWD,right,373,2559
30,FWD,right,374,2555
30,FWD,right,375,2523
30,FWD,right,376,2529
30,FWD,right,377,2531
30,FWD,right,378,2548
30,FWD,right,379,2537
30,FWD,right,380,2531
30,FWD,right,381,2525
30,FWD,right,382,2522
30,FWD,right,383,2521
30,FWD,right,384,2585
30,FWD,right,385,2580
30,FWD,right,386,2581
30,FWD,right,387,2582
30,FWD,right,388,2584
30,FWD,right,389,2584
30,FWD,right,390,2573
30,FWD,right,391,2569
30,FWD,right,392,2633
30,FWD,right,393,2619
30,FWD,right,394,2609
30,FWD,right,395,2600
30,FWD,right,396,2589
30,FWD,right,397,2560
30,FWD,right,398,2563
30,FWD,right,399,2566
30,FWD,right,400,2581
30,FWD,right,401,2577
30,FWD,right,402,2571
30,FWD,right,403,2559
30,FWD,right,404,2549
30,FWD,right,405,2541
30,FWD,right,406,2515
30,FWD,right,407,2506
30,FWD,right,408,2545
30,FWD,right,409,2527
30,FWD,right,410,2505
30,FWD,right,411,2501
30,FWD,right,412,2505
30,FWD,right,413,2504
30,FWD,right,414,2507
30,FWD,right,415,2509
30,FWD,right,416,2559
30,FWD,right,417,2559
30,FWD,right,418,2559
30,FWD,right,419,2555
30,FWD,right,420,2542
30,FWD,right,421,2559
30,FWD,right,422,2529
30,FWD,right,423,2563
30,FWD,right,424,2559
30,FWD,right,425,2553
30,FWD,right,426,2536
30,FWD,right,427,2531
30,FWD,right,428,2523
30,FWD,right,429,2515
30,FWD,right,430,2513
30,FWD,right,431,2573
30,FWD,right,432,2568
30,FWD,right,433,2569
30,FWD,right,434,2571
30,FWD,right,435,2569
30,FWD,right,436,2539
30,FWD,right,437,2563
30,FWD,right,438,2584
30,FWD,right,439,2629
30,FWD,right,440,2617
30,FWD,right,441,2609
30,FWD,right,442,2603
30,FWD,right,443,2593
30,FWD,right,444,2585
30,FWD,right,445,2563
30,FWD,right,446,2559
30,FWD,right,447,2603
30,FWD,right,448,2589
30,FWD,right,449,2579
30,FWD,right,450,2563
30,FWD,right,451,2559
30,FWD,right,452,2547
30,FWD,right,453,2528
30,FWD,right,454,2515
30,FWD,right,455,2555
30,FWD,right,456,2549
30,FWD,right,457,2533
30,FWD,right,458,2509
30,FWD,right,459,2497
30,FWD,right,460,2497
30,FWD,right,461,2493
30,FWD,right,462,2523
30,FWD,right,463,2549
30,FWD,right,464,2552
30,FWD,right,465,2549
30,FWD,right,466,2547
30,FWD,right,467,2552
30,FWD,right,468,2557
30,FWD,right,469,2533
30,FWD,right,470,2579
30,FWD,right,471,2565
30,FWD,right,472,2559
30,FWD,right,473,2545
30,FWD,right,474,2529
30,FWD,right,475,2521
30,FWD,right,476,2512
30,FWD,right,477,2505
30,FWD,right,478,2565
30,FWD,right,479,2559
30,FWD,right,480,2559
30,FWD,right,481,2561
30,FWD,right,482,2559
30,FWD,right,483,2565
30,FWD,right,484,2559
30,FWD,right,485,2563
30,FWD,right,486,2625
