t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R
8186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,0.0,0.0,0.0,0.0
8512.0,0.0,0.0,0.0,0.0,0.0,0.0,297.9,468.8,0.0,0.0,0.0,0.0
8517.0,0.0,0.0,0.0,0.0,0.0,0.0,297.9,468.8,0.0,0.0,0.0,0.0
8520.0,0.0,0.0,0.0,0.0,0.0,0.0,297.9,468.8,0.0,0.0,0.0,0.0
8524.0,0.0,0.0,0.0,0.0,0.0,0.0,297.9,468.8,0.0,0.0,0.0,0.0
