t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R,freqdet_L_hz,freqdet_R_hz,zc_blocks_L,zc_blocks_R,zc_cross_L,zc_cross_R,zc_pkpk_L,zc_pkpk_R,zc_std_L,zc_std_R
34630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34802.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34808.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34812.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34817.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34821.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34826.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34830.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34835.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34840.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34847.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34852.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34857.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34862.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34867.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34871.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34876.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34881.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34886.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34891.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34895.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34900.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34906.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34912.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34916.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34921.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34926.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34932.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34937.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34944.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34949.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34953.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34958.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34963.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34968.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34973.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34977.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34982.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34987.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34992.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
34996.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
35001.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
35006.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
35011.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
35016.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
35021.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
35026.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
35032.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,249.5,0.259,0.209,0.0,0.0,0.0,356.4,8.0,8.0,85.0,73.0,4023.0,3972.0,848.9,694.9
35039.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35044.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35049.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35053.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35058.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35062.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35066.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35071.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35075.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35080.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35084.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35088.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35093.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35097.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35102.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35106.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35110.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35115.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35119.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35123.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35128.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35134.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35139.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35143.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35149.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35153.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35158.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35162.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35167.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35171.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35176.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35180.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35184.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35189.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35193.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35198.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35202.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35207.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35211.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35216.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
35220.0,0.2,0.0,0.2,0.2,188.0,188.0,229.0,334.6,0.199,0.199,-1.9996,-1.9996,327.1,371.1,8.0,8.0,67.0,76.0,2604.0,1539.0,921.0,302.8
