t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R
103791.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103794.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103797.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103801.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103804.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103808.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103812.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103815.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103819.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103823.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103827.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103831.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103834.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103838.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103841.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103845.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103848.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103851.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103855.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103858.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103862.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103865.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103869.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103872.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103876.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103879.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
