t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R,freqdet_L_hz,freqdet_R_hz
144794.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144796.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144799.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144802.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144804.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144807.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144810.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144812.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144815.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144817.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144820.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144823.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144826.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144828.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144831.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144833.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144836.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144839.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144843.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144845.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144848.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144851.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144854.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144857.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144860.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144862.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144865.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144867.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
144870.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0
145031.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145036.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145039.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145044.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145048.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145051.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145054.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145057.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145061.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145064.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145067.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145071.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145074.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145077.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145081.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145084.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145087.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145090.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145094.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145097.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145100.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145103.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145107.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145110.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145113.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145117.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145120.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145123.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145126.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145130.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145134.0,0.6,0.0,0.6,0.6,564.0,564.0,76.5,79.7,0.0,0.0,0.0,0.0,0.0,0.0
145139.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145143.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145147.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145151.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145154.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145158.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145162.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145166.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145169.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145173.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145176.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145180.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145183.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145187.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145191.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145194.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145198.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145202.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145205.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145209.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145213.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145216.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145220.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145223.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145227.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145232.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145236.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145240.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145243.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145247.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145251.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145255.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145259.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145263.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145267.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145270.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145274.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145277.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145281.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145285.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145288.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145292.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145295.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145299.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145303.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145306.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145310.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145314.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145317.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145321.0,0.6,0.0,0.6,0.6,564.0,564.0,224.6,399.9,0.71,0.71,2.9997,2.9997,288.1,537.1
145327.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145331.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145335.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145338.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145342.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145345.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145349.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145353.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145356.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145360.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145363.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145367.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145370.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145375.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145379.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145383.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145386.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145390.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145393.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145397.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145401.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145404.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145408.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145412.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145415.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145420.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145424.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145428.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145431.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145435.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145438.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145442.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145446.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145449.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145453.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145456.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145460.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145464.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145467.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145471.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145475.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145478.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145482.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145485.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145489.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145493.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145497.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145501.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145505.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145509.0,0.6,0.0,0.6,0.6,564.0,564.0,132.3,444.7,0.71,0.71,2.9997,2.9997,92.8,463.9
145514.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145518.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145522.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145526.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145529.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145533.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145536.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145540.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145544.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145547.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145551.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145554.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145558.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145562.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145565.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145569.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145573.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145576.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145580.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145583.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145587.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145591.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145594.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145598.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145601.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145605.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145610.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145614.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145618.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
145623.0,0.6,0.0,0.6,0.6,564.0,564.0,378.1,471.8,0.71,0.71,2.9997,2.9997,483.4,483.4
