t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R,raw_L_hz,raw_R_hz
178237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178624.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178627.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178630.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178633.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178635.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178638.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178641.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178643.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178646.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178649.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178651.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178654.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178659.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178661.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178664.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178667.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178669.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178672.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178675.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178677.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178680.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178683.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178685.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178688.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178691.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178694.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178697.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178699.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178702.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178705.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178707.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178710.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178713.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178715.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178718.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178721.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178723.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178726.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178729.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178732.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178734.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178737.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178740.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178742.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178747.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178751.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178754.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178758.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178761.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178764.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178767.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178770.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178773.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178777.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178780.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178783.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178786.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178789.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178792.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178795.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178798.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178801.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178805.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178808.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178811.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178814.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178817.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178821.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178824.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178827.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178830.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178833.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178836.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178841.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178845.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178849.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178852.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178855.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178859.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178862.0,0.07,0.0,0.07,0.07,65.8,65.8,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178867.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178871.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178874.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178878.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178881.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178884.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178888.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178891.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178894.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178898.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178901.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178904.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178908.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178911.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178914.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178917.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178921.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178924.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178928.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178931.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178936.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178939.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178943.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178946.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178949.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178953.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
178956.0,0.11,0.0,0.11,0.11,103.4,103.4,0.0,0.0,0.15,0.15,0.0,0.0,0.0,532.2
