t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R,freqdet_L_hz,freqdet_R_hz
152252.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152256.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152260.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152263.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152267.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152270.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152274.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152277.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152281.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152286.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152290.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152293.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152297.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152301.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152304.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152308.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152311.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152315.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152319.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152322.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152326.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152330.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152333.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152337.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152340.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152344.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152348.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152351.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152355.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152358.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152362.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152367.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152371.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152374.0,0.8,0.0,0.8,0.8,752.0,752.0,306.7,386.1,0.896,0.896,2.9997,2.9997,400.4,517.6
152380.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152384.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152388.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152391.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152395.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152399.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152402.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152406.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152409.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152413.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152416.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152420.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152424.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152427.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152431.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152434.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152438.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152441.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152445.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152448.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152452.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152455.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152459.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152463.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152466.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152470.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152475.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152478.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152482.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152486.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152490.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152494.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152498.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152502.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152505.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152509.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152512.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152516.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152520.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152523.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152527.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152530.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152534.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152537.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152541.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152545.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152548.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152552.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152555.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152559.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152563.0,0.8,0.0,0.8,0.8,752.0,752.0,276.0,286.7,0.896,0.896,2.9997,2.9997,0.0,244.1
152568.0,0.8,0.0,0.8,0.8,752.0,752.0,414.3,403.9,0.896,0.896,2.9997,2.9997,473.6,454.1
152572.0,0.8,0.0,0.8,0.8,752.0,752.0,414.3,403.9,0.896,0.896,2.9997,2.9997,473.6,454.1
152576.0,0.8,0.0,0.8,0.8,752.0,752.0,414.3,403.9,0.896,0.896,2.9997,2.9997,473.6,454.1
152580.0,0.8,0.0,0.8,0.8,752.0,752.0,414.3,403.9,0.896,0.896,2.9997,2.9997,473.6,454.1
152583.0,0.8,0.0,0.8,0.8,752.0,752.0,414.3,403.9,0.896,0.896,2.9997,2.9997,473.6,454.1
152587.0,0.8,0.0,0.8,0.8,752.0,752.0,414.3,403.9,0.896,0.896,2.9997,2.9997,473.6,454.1
152590.0,0.8,0.0,0.8,0.8,752.0,752.0,414.3,403.9,0.896,0.896,2.9997,2.9997,473.6,454.1
152594.0,0.8,0.0,0.8,0.8,752.0,752.0,414.3,403.9,0.896,0.896,2.9997,2.9997,473.6,454.1
152598.0,0.8,0.0,0.8,0.8,752.0,752.0,414.3,403.9,0.896,0.896,2.9997,2.9997,473.6,454.1
152601.0,0.8,0.0,0.8,0.8,752.0,752.0,414.3,403.9,0.896,0.896,2.9997,2.9997,473.6,454.1
