t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R
27662.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8,112.3,0.0,0.0,0.0,0.0
27664.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8,112.3,0.0,0.0,0.0,0.0
27667.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8,112.3,0.0,0.0,0.0,0.0
27669.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8,112.3,0.0,0.0,0.0,0.0
27835.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27840.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27843.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27846.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27849.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27853.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27856.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27859.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27862.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27865.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27869.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27872.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27875.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27878.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27881.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27885.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27888.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27891.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27894.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
