t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R,freqdet_L_hz,freqdet_R_hz,zc_blocks_L,zc_blocks_R,zc_cross_L,zc_cross_R,zc_pkpk_L,zc_pkpk_R,zc_std_L,zc_std_R
25596.0,0.0,0.0,0.0,0.0,0.0,0.0,105.6,96.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25598.0,0.0,0.0,0.0,0.0,0.0,0.0,105.6,96.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25601.0,0.0,0.0,0.0,0.0,0.0,0.0,105.6,96.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25604.0,0.0,0.0,0.0,0.0,0.0,0.0,105.6,96.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25782.0,0.6,0.0,0.6,0.6,564.0,564.0,105.6,96.3,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25787.0,0.6,0.0,0.6,0.6,564.0,564.0,105.6,96.3,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25791.0,0.6,0.0,0.6,0.6,564.0,564.0,105.6,96.3,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25797.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25801.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25805.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25809.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25813.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25817.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25821.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25825.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25829.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25833.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25837.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25841.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25845.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25849.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25853.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25857.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25861.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25865.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25869.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25873.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25878.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25883.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25887.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25893.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25897.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25901.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25905.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25909.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25913.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25917.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25921.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25925.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25929.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25933.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25937.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25941.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25945.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25949.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25953.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25957.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25961.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25965.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25969.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25973.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25977.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25981.0,0.6,0.0,0.6,0.6,564.0,564.0,95.1,322.8,0.6,0.6,0.0,2.9997,0.0,419.9,8.0,8.0,84.0,86.0,3915.0,4003.0,1078.5,646.1
25988.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
25992.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
25996.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26001.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26006.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26011.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26015.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26019.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26023.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26027.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26031.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26036.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26040.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26044.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26048.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26052.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26056.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26060.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26064.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26069.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26073.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26077.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26083.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26087.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26091.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26095.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26099.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26103.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26107.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26111.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26115.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26119.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26123.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26129.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26134.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26138.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26142.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26146.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26151.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
26155.0,0.6,0.0,0.6,0.6,564.0,564.0,274.6,363.5,0.6,0.6,2.9997,2.9997,351.6,380.9,8.0,8.0,72.0,78.0,1930.0,1714.0,376.3,327.5
