t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R
1279062.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279066.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279069.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279072.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279074.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279077.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279079.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279082.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279085.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279088.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279090.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279093.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279095.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279098.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279101.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279103.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279106.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279109.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279112.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279114.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279117.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279120.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279122.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279125.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279128.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279130.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279133.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279136.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279138.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279141.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279143.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279146.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279149.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279152.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279154.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279157.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279160.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279162.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279165.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279168.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279170.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279173.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279176.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279178.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279181.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279183.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279186.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279189.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279191.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279194.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.7,2085.0,0.0,0.0,0.0,0.0
1279197.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.6,249.0,0.0,0.0,0.0,0.0
1279200.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.6,249.0,0.0,0.0,0.0,0.0
1279203.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.6,249.0,0.0,0.0,0.0,0.0
1279206.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.6,249.0,0.0,0.0,0.0,0.0
1279208.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.6,249.0,0.0,0.0,0.0,0.0
1279211.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.6,249.0,0.0,0.0,0.0,0.0
1279213.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.6,249.0,0.0,0.0,0.0,0.0
1279216.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.6,249.0,0.0,0.0,0.0,0.0
1279219.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.6,249.0,0.0,0.0,0.0,0.0
1279221.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.6,249.0,0.0,0.0,0.0,0.0
1279224.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.6,249.0,0.0,0.0,0.0,0.0
1279226.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.6,249.0,0.0,0.0,0.0,0.0
1279229.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.6,249.0,0.0,0.0,0.0,0.0
1279391.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.6,249.0,0.0,0.0,0.0,0.0
