t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R,raw_L_hz,raw_R_hz
550655.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550659.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550663.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550666.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550670.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550674.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550677.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550681.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550684.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550688.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550692.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550696.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550699.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550703.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550707.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550712.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550715.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550719.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550723.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550727.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550730.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550735.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550739.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550743.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550746.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550750.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550754.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550757.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550761.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550764.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550768.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550772.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550775.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550779.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550782.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550786.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550790.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550793.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550797.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550801.0,0.3,0.0,0.3,0.3,282.0,282.0,456.9,473.2,0.292,0.292,-0.9999,-0.9999,473.6,478.5
550807.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
