t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R,freqdet_L_hz,freqdet_R_hz
137784.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137787.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137790.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137794.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137796.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137799.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137802.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137804.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137807.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137810.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137812.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137815.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137818.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137820.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137823.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137826.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137828.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137831.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137834.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137836.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137839.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137842.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137844.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137848.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137850.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137853.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137855.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
137858.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,94.2,0.0,0.0,0.0,0.0,0.0,0.0
138021.0,0.4,0.0,0.4,0.4,376.0,376.0,89.8,84.7,0.0,0.0,0.0,0.0,0.0,0.0
138025.0,0.4,0.0,0.4,0.4,376.0,376.0,89.8,84.7,0.0,0.0,0.0,0.0,0.0,0.0
138029.0,0.4,0.0,0.4,0.4,376.0,376.0,89.8,84.7,0.0,0.0,0.0,0.0,0.0,0.0
138032.0,0.4,0.0,0.4,0.4,376.0,376.0,89.8,84.7,0.0,0.0,0.0,0.0,0.0,0.0
138035.0,0.4,0.0,0.4,0.4,376.0,376.0,89.8,84.7,0.0,0.0,0.0,0.0,0.0,0.0
138038.0,0.4,0.0,0.4,0.4,376.0,376.0,89.8,84.7,0.0,0.0,0.0,0.0,0.0,0.0
138042.0,0.4,0.0,0.4,0.4,376.0,376.0,89.8,84.7,0.0,0.0,0.0,0.0,0.0,0.0
138045.0,0.4,0.0,0.4,0.4,376.0,376.0,89.8,84.7,0.0,0.0,0.0,0.0,0.0,0.0
138048.0,0.4,0.0,0.4,0.4,376.0,376.0,89.8,84.7,0.0,0.0,0.0,0.0,0.0,0.0
138051.0,0.4,0.0,0.4,0.4,376.0,376.0,89.8,84.7,0.0,0.0,0.0,0.0,0.0,0.0
138055.0,0.4,0.0,0.4,0.4,376.0,376.0,89.8,84.7,0.0,0.0,0.0,0.0,0.0,0.0
138058.0,0.4,0.0,0.4,0.4,376.0,376.0,89.8,84.7,0.0,0.0,0.0,0.0,0.0,0.0
138061.0,0.4,0.0,0.4,0.4,376.0,376.0,89.8,84.7,0.0,0.0,0.0,0.0,0.0,0.0
138065.0,0.4,0.0,0.4,0.4,376.0,376.0,89.8,84.7,0.0,0.0,0.0,0.0,0.0,0.0
138068.0,0.4,0.0,0.4,0.4,376.0,376.0,89.8,84.7,0.0,0.0,0.0,0.0,0.0,0.0
138071.0,0.4,0.0,0.4,0.4,376.0,376.0,89.8,84.7,0.0,0.0,0.0,0.0,0.0,0.0
138074.0,0.4,0.0,0.4,0.4,376.0,376.0,89.8,84.7,0.0,0.0,0.0,0.0,0.0,0.0
138078.0,0.4,0.0,0.4,0.4,376.0,376.0,89.8,84.7,0.0,0.0,0.0,0.0,0.0,0.0
138081.0,0.4,0.0,0.4,0.4,376.0,376.0,89.8,84.7,0.0,0.0,0.0,0.0,0.0,0.0
138086.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138090.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138094.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138097.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138101.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138104.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138108.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138111.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138116.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138120.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138124.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138127.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138131.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138134.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138138.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138141.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138145.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138149.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138152.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138156.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138159.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138163.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138166.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138170.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138173.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138177.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138182.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138186.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138189.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138193.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138197.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138200.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138204.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138207.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138211.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138214.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138218.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138221.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138225.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138229.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138232.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138236.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138240.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138244.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138248.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138251.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138255.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138258.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138262.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138265.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138269.0,0.4,0.0,0.4,0.4,376.0,376.0,80.8,357.0,0.445,0.525,0.0,2.9997,0.0,473.6
138274.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138279.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138282.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138286.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138290.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138294.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138297.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138301.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138305.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138308.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138312.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138316.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138320.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138323.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138327.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138331.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138335.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138339.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138342.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138346.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138350.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138353.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138357.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138362.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138366.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138371.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138375.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138379.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138383.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138387.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138390.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138394.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138398.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138401.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138405.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138409.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138413.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138416.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138420.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138424.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138428.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138431.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138435.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138439.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138443.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138446.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138450.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138454.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138457.0,0.4,0.0,0.4,0.4,376.0,376.0,294.3,452.3,0.525,0.385,2.9997,-0.9999,385.7,493.2
138461.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138467.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138471.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138475.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138479.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138483.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138488.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138492.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138495.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138499.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138503.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138506.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138510.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138514.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138518.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138522.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138525.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138529.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138533.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138537.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138540.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138544.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138547.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138551.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138555.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138560.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138564.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138568.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138572.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138575.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138579.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138583.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138587.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138590.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138594.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138598.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138601.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138606.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138610.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138614.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
138618.0,0.4,0.0,0.4,0.4,376.0,376.0,341.2,453.6,0.525,0.385,2.9997,-0.9999,361.3,454.1
