t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R
1094468.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.1,2050.8,0.0,0.0,0.0,0.0
1094472.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.1,2050.8,0.0,0.0,0.0,0.0
1094475.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.1,2050.8,0.0,0.0,0.0,0.0
1094478.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.1,2050.8,0.0,0.0,0.0,0.0
1094480.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.1,2050.8,0.0,0.0,0.0,0.0
1094483.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.1,2050.8,0.0,0.0,0.0,0.0
1094485.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.1,2050.8,0.0,0.0,0.0,0.0
1094488.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.1,2050.8,0.0,0.0,0.0,0.0
1094491.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.1,2050.8,0.0,0.0,0.0,0.0
1094493.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.1,2050.8,0.0,0.0,0.0,0.0
1094496.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.1,2050.8,0.0,0.0,0.0,0.0
1094499.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.1,2050.8,0.0,0.0,0.0,0.0
1094501.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.1,2050.8,0.0,0.0,0.0,0.0
1094504.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.1,2050.8,0.0,0.0,0.0,0.0
1094507.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.1,2050.8,0.0,0.0,0.0,0.0
1094509.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.1,2050.8,0.0,0.0,0.0,0.0
1094512.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.1,2050.8,0.0,0.0,0.0,0.0
1094515.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.1,2050.8,0.0,0.0,0.0,0.0
1094517.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.1,2050.8,0.0,0.0,0.0,0.0
1094521.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094524.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094526.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094529.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094532.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094534.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094537.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094539.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094542.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094544.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094547.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094550.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094552.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094555.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094558.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094561.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094564.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094566.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094569.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094571.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094574.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094576.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094579.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094582.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094585.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
1094588.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.5,918.0,0.0,0.0,0.0,0.0
