t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R,freqdet_L_hz,freqdet_R_hz,zc_blocks_L,zc_blocks_R,zc_cross_L,zc_cross_R,zc_pkpk_L,zc_pkpk_R,zc_std_L,zc_std_R
33691.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33694.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33697.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33699.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33702.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33705.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33708.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33711.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33713.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33716.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33719.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33722.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33725.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33727.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33730.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33733.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33736.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33738.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33743.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33746.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33749.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33752.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33754.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33757.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33760.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33763.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33766.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33768.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33771.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33774.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33777.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33780.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33782.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33785.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33788.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33791.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33793.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33796.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33799.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33802.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33804.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33807.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33986.0,0.8,0.0,0.8,0.8,752.0,752.0,104.8,98.3,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33991.0,0.8,0.0,0.8,0.8,752.0,752.0,104.8,98.3,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33995.0,0.8,0.0,0.8,0.8,752.0,752.0,104.8,98.3,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33999.0,0.8,0.0,0.8,0.8,752.0,752.0,104.8,98.3,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34002.0,0.8,0.0,0.8,0.8,752.0,752.0,104.8,98.3,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34006.0,0.8,0.0,0.8,0.8,752.0,752.0,104.8,98.3,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34010.0,0.8,0.0,0.8,0.8,752.0,752.0,104.8,98.3,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34013.0,0.8,0.0,0.8,0.8,752.0,752.0,104.8,98.3,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34017.0,0.8,0.0,0.8,0.8,752.0,752.0,104.8,98.3,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34020.0,0.8,0.0,0.8,0.8,752.0,752.0,104.8,98.3,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34024.0,0.8,0.0,0.8,0.8,752.0,752.0,104.8,98.3,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34028.0,0.8,0.0,0.8,0.8,752.0,752.0,104.8,98.3,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34031.0,0.8,0.0,0.8,0.8,752.0,752.0,104.8,98.3,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34035.0,0.8,0.0,0.8,0.8,752.0,752.0,104.8,98.3,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34040.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34045.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34049.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34053.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34057.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34061.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34065.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34069.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34073.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34077.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34082.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34087.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34091.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34095.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34099.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34103.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34107.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34111.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34115.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34119.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34123.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34127.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34131.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34139.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34143.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34147.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34151.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34155.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34159.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34163.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34167.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34171.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34175.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34179.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34183.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34187.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34192.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34196.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34200.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34205.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34209.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34213.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34217.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34221.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34225.0,0.8,0.0,0.8,0.8,752.0,752.0,94.3,152.5,0.8,0.8,0.0,2.9997,0.0,175.8,8.0,4.0,66.0,36.0,4095.0,2753.0,1467.7,533.3
34232.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34236.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34241.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34245.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34249.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34253.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34257.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34261.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34265.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34269.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34274.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34278.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34282.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34286.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34290.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34294.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34298.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34302.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34306.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34311.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34314.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34318.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34322.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34329.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34334.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34338.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34343.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34347.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34351.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
34355.0,0.8,0.0,0.8,0.8,752.0,752.0,233.4,291.9,0.8,0.8,2.9997,2.9997,293.0,351.6,8.0,8.0,60.0,72.0,1975.0,1958.0,367.8,368.0
