t_ms,target_hz,meas_hz,duty_pct,curr_a,err_hz,i_term,p_term
0,100.00,0.00,20.0,-0.01,100.00,0.000,0.000
104,141.69,0.00,21.4,0.00,141.69,0.000,0.000
209,183.95,0.00,25.5,0.00,183.95,0.000,0.000
313,225.99,0.00,29.7,0.00,225.99,0.000,0.000
417,268.20,0.00,33.8,0.01,268.20,0.000,0.000
521,310.59,0.00,38.0,0.00,310.59,0.000,0.000
626,350.00,0.00,41.9,0.01,350.00,0.000,0.000
