duty,dir,sample_idx,adc_raw
100,FWD,0,3737
100,FWD,1,3741
100,FWD,2,3737
100,FWD,3,3735
100,FWD,4,3740
100,FWD,5,3736
100,FWD,6,3735
100,FWD,7,3736
100,FWD,8,3735
100,FWD,9,3733
100,FWD,10,3736
100,FWD,11,3733
100,FWD,12,3736
100,FWD,13,3733
100,FWD,14,3737
100,FWD,15,3729
100,FWD,16,3733
100,FWD,17,3729
100,FWD,18,3732
100,FWD,19,3728
100,FWD,20,3732
100,FWD,21,3727
100,FWD,22,3726
100,FWD,23,3725
100,FWD,24,3727
100,FWD,25,3721
100,FWD,26,3725
100,FWD,27,3711
100,FWD,28,3725
100,FWD,29,3717
100,FWD,30,3722
100,FWD,31,3715
100,FWD,32,3720
100,FWD,33,3715
100,FWD,34,3716
100,FWD,35,3711
100,FWD,36,3711
100,FWD,37,3709
100,FWD,38,3713
100,FWD,39,3701
100,FWD,40,3720
100,FWD,41,3701
100,FWD,42,3709
100,FWD,43,3705
100,FWD,44,3705
100,FWD,45,3704
100,FWD,46,3704
100,FWD,47,3697
100,FWD,48,3700
100,FWD,49,3693
100,FWD,50,3698
100,FWD,51,3689
100,FWD,52,3693
100,FWD,53,3685
100,FWD,54,3689
100,FWD,55,3681
100,FWD,56,3684
100,FWD,57,3683
100,FWD,58,3684
100,FWD,59,3679
100,FWD,60,3680
100,FWD,61,3673
100,FWD,62,3676
100,FWD,63,3673
100,FWD,64,3669
100,FWD,65,3665
100,FWD,66,3667
100,FWD,67,3663
100,FWD,68,3668
100,FWD,69,3661
100,FWD,70,3662
100,FWD,71,3657
100,FWD,72,3656
100,FWD,73,3649
100,FWD,74,3656
100,FWD,75,3645
100,FWD,76,3652
100,FWD,77,3644
100,FWD,78,3645
100,FWD,79,3641
100,FWD,80,3641
100,FWD,81,3635
100,FWD,82,3636
100,FWD,83,3633
100,FWD,84,3630
100,FWD,85,3625
100,FWD,86,3628
100,FWD,87,3621
100,FWD,88,3624
100,FWD,89,3621
100,FWD,90,3620
100,FWD,91,3613
100,FWD,92,3616
100,FWD,93,3609
100,FWD,94,3612
100,FWD,95,3601
100,FWD,96,3604
100,FWD,97,3597
100,FWD,98,3602
100,FWD,99,3593
100,FWD,100,3596
100,FWD,101,3588
100,FWD,102,3591
100,FWD,103,3584
100,FWD,104,3584
100,FWD,105,3583
100,FWD,106,3583
100,FWD,107,3583
100,FWD,108,3583
100,FWD,109,3581
100,FWD,110,3581
100,FWD,111,3576
100,FWD,112,3577
100,FWD,113,3569
100,FWD,114,3569
100,FWD,115,3569
100,FWD,116,3552
100,FWD,117,3561
100,FWD,118,3560
100,FWD,119,3553
100,FWD,120,3552
100,FWD,121,3545
100,FWD,122,3548
100,FWD,123,3541
100,FWD,124,3544
100,FWD,125,3535
100,FWD,126,3535
100,FWD,127,3539
100,FWD,128,3532
100,FWD,129,3533
100,FWD,130,3524
100,FWD,131,3521
100,FWD,132,3520
