duty,dir,sample_idx,adc_raw
50,FWD,170,16
50,FWD,171,14
50,FWD,172,18
50,FWD,173,22
50,FWD,174,18
50,FWD,175,20
50,FWD,176,12
50,FWD,177,16
50,FWD,178,18
50,FWD,179,18
50,FWD,180,30
50,FWD,181,17
50,FWD,182,18
50,FWD,183,18
50,FWD,184,18
50,FWD,185,18
50,FWD,186,14
50,FWD,187,16
50,FWD,188,17
50,FWD,189,15
50,FWD,190,16
50,FWD,191,13
50,FWD,192,14
50,FWD,193,0
50,FWD,194,16
50,FWD,195,0
50,FWD,196,12
50,FWD,197,16
50,FWD,198,18
50,FWD,199,30
50,FWD,200,16
50,FWD,201,16
50,FWD,202,16
50,FWD,203,30
50,FWD,204,18
50,FWD,205,19
50,FWD,206,13
50,FWD,207,10
50,FWD,208,16
50,FWD,209,17
50,FWD,210,82
50,FWD,211,15
50,FWD,212,16
50,FWD,213,19
50,FWD,214,0
50,FWD,215,21
50,FWD,216,0
50,FWD,217,18
50,FWD,218,17
50,FWD,219,16
50,FWD,220,18
50,FWD,221,13
50,FWD,222,16
50,FWD,223,20
50,FWD,224,17
50,FWD,225,18
50,FWD,226,20
50,FWD,227,12
50,FWD,228,17
50,FWD,229,16
50,FWD,230,21
50,FWD,231,19
50,FWD,232,19
50,FWD,233,12
50,FWD,234,14
50,FWD,235,19
50,FWD,236,11
50,FWD,237,12
50,FWD,238,17
50,FWD,239,19
50,FWD,240,16
50,FWD,241,6
50,FWD,242,14
50,FWD,243,19
50,FWD,244,14
50,FWD,245,17
50,FWD,246,13
50,FWD,247,19
50,FWD,248,24
50,FWD,249,21
50,FWD,250,18
50,FWD,251,18
50,FWD,252,32
50,FWD,253,12
50,FWD,254,19
50,FWD,255,18
50,FWD,256,3
50,FWD,257,8
50,FWD,258,17
50,FWD,259,16
50,FWD,260,16
50,FWD,261,14
50,FWD,262,16
50,FWD,263,21
50,FWD,264,17
50,FWD,265,18
50,FWD,266,10
50,FWD,267,14
50,FWD,268,26
50,FWD,269,17
50,FWD,270,16
50,FWD,271,21
50,FWD,272,17
50,FWD,273,19
50,FWD,274,18
50,FWD,275,60
50,FWD,276,6
50,FWD,277,19
50,FWD,278,18
50,FWD,279,33
50,FWD,280,18
50,FWD,281,34
50,FWD,282,15
50,FWD,283,3
50,FWD,284,18
50,FWD,285,18
50,FWD,286,10
50,FWD,287,17
50,FWD,288,19
50,FWD,289,20
50,FWD,290,16
50,FWD,291,20
50,FWD,292,16
50,FWD,293,18
50,FWD,294,18
50,FWD,295,14
50,FWD,296,10
50,FWD,297,13
50,FWD,298,29
50,FWD,299,17
50,FWD,300,16
50,FWD,301,11
50,FWD,302,10
50,FWD,303,20
50,FWD,304,14
50,FWD,305,17
50,FWD,306,11
50,FWD,307,17
50,FWD,308,18
50,FWD,309,18
50,FWD,310,23
50,FWD,311,22
50,FWD,312,16
50,FWD,313,19
50,FWD,314,18
50,FWD,315,18
50,FWD,316,12
50,FWD,317,36
50,FWD,318,13
50,FWD,319,17
50,FWD,320,16
50,FWD,321,19
50,FWD,322,14
50,FWD,323,21
50,FWD,324,12
50,FWD,325,18
50,FWD,326,12
50,FWD,327,15
50,FWD,328,18
50,FWD,329,13
50,FWD,330,16
50,FWD,331,11
50,FWD,332,0
50,FWD,333,24
50,FWD,334,12
50,FWD,335,18
50,FWD,336,12
50,FWD,337,19
50,FWD,338,15
50,FWD,339,16
50,FWD,340,14
50,FWD,341,0
50,FWD,342,20
50,FWD,343,12
50,FWD,344,16
50,FWD,345,14
50,FWD,346,14
50,FWD,347,12
50,FWD,348,10
50,FWD,349,14
50,FWD,350,18
50,FWD,351,11
50,FWD,352,15
50,FWD,353,18
50,FWD,354,12
50,FWD,355,0
50,FWD,356,14
50,FWD,357,20
50,FWD,358,17
50,FWD,359,11
50,FWD,360,14
50,FWD,361,19
50,FWD,362,18
50,FWD,363,16
50,FWD,364,19
50,FWD,365,20
50,FWD,366,12
50,FWD,367,13
50,FWD,368,16
50,FWD,369,17
50,FWD,370,18
50,FWD,371,9
50,FWD,372,16
50,FWD,373,19
50,FWD,374,0
50,FWD,375,20
50,FWD,376,16
50,FWD,377,14
50,FWD,378,6
50,FWD,379,16
50,FWD,380,16
50,FWD,381,13
50,FWD,382,15
50,FWD,383,17
50,FWD,384,16
50,FWD,385,18
50,FWD,386,13
50,FWD,387,14
50,FWD,388,18
50,FWD,389,20
50,FWD,390,18
50,FWD,391,15
50,FWD,392,16
50,FWD,393,0
50,FWD,394,14
50,FWD,395,19
50,FWD,396,11
50,FWD,397,14
50,FWD,398,16
50,FWD,399,21
50,FWD,400,18
50,FWD,401,17
50,FWD,402,14
50,FWD,403,18
50,FWD,404,19
50,FWD,405,14
50,FWD,406,16
50,FWD,407,17
50,FWD,408,18
50,FWD,409,21
50,FWD,410,17
50,FWD,411,11
50,FWD,412,16
50,FWD,413,22
50,FWD,414,14
50,FWD,415,18
50,FWD,416,18
50,FWD,417,16
50,FWD,418,18
50,FWD,419,19
50,FWD,420,21
50,FWD,421,13
50,FWD,422,17
50,FWD,423,18
50,FWD,424,13
50,FWD,425,17
50,FWD,426,12
50,FWD,427,14
50,FWD,428,14
50,FWD,429,20
50,FWD,430,19
50,FWD,431,0
50,FWD,432,14
50,FWD,433,23
50,FWD,434,12
50,FWD,435,0
50,FWD,436,10
50,FWD,437,15
50,FWD,438,18
50,FWD,439,12
50,FWD,440,17
50,FWD,441,13
50,FWD,442,17
50,FWD,443,27
50,FWD,444,16
50,FWD,445,20
50,FWD,446,10
50,FWD,447,18
50,FWD,448,17
50,FWD,449,15
50,FWD,450,18
50,FWD,451,12
50,FWD,452,18
50,FWD,453,12
50,FWD,454,0
50,FWD,455,19
50,FWD,456,11
50,FWD,457,11
50,FWD,458,19
50,FWD,459,16
50,FWD,460,18
50,FWD,461,9
50,FWD,462,26
50,FWD,463,21
50,FWD,464,14
50,FWD,465,19
50,FWD,466,0
50,FWD,467,18
50,FWD,468,18
50,FWD,469,14
50,FWD,470,10
50,FWD,471,19
50,FWD,472,18
50,FWD,473,0
50,FWD,474,19
