duty,dir,sample_idx,adc_raw
50,REV,0,3244
50,REV,1,3252
50,REV,2,3239
50,REV,3,3235
50,REV,4,3236
50,REV,5,3229
50,REV,6,3227
50,REV,7,3225
50,REV,8,3224
50,REV,9,3221
50,REV,10,3216
50,REV,11,3208
50,REV,12,3212
50,REV,13,3204
50,REV,14,3199
50,REV,15,3197
50,REV,16,3196
50,REV,17,3193
50,REV,18,3196
50,REV,19,3189
50,REV,20,3192
50,REV,21,3185
50,REV,22,3201
50,REV,23,3237
50,REV,24,3232
50,REV,25,3231
50,REV,26,3224
50,REV,27,3225
50,REV,28,3220
50,REV,29,3217
50,REV,30,3214
50,REV,31,3209
50,REV,32,3212
50,REV,33,3199
50,REV,34,3208
50,REV,35,3193
50,REV,36,3193
50,REV,37,3184
50,REV,38,3188
50,REV,39,3189
50,REV,40,3182
50,REV,41,3181
50,REV,42,3183
50,REV,43,3177
50,REV,44,3178
50,REV,45,3229
50,REV,46,3232
50,REV,47,3221
50,REV,48,3221
50,REV,49,3213
50,REV,50,3216
50,REV,51,3209
50,REV,52,3216
50,REV,53,3205
50,REV,54,3204
50,REV,55,3197
50,REV,56,3197
50,REV,57,3185
50,REV,58,3181
50,REV,59,3173
50,REV,60,3176
50,REV,61,3169
50,REV,62,3176
50,REV,63,3165
50,REV,64,3184
50,REV,65,3165
50,REV,66,3168
50,REV,67,3171
50,REV,68,3217
50,REV,69,3213
50,REV,70,3209
50,REV,71,3205
50,REV,72,3197
50,REV,73,3201
50,REV,74,3199
50,REV,75,3189
50,REV,76,3206
50,REV,77,3185
50,REV,78,3188
50,REV,79,3181
50,REV,80,3178
50,REV,81,3169
50,REV,82,3172
50,REV,83,3165
50,REV,84,3168
50,REV,85,3165
50,REV,86,3169
50,REV,87,3161
50,REV,88,3168
50,REV,89,3156
50,REV,90,3212
50,REV,91,3208
50,REV,92,3212
50,REV,93,3197
50,REV,94,3203
50,REV,95,3197
50,REV,96,3193
50,REV,97,3193
50,REV,98,3188
50,REV,99,3189
50,REV,100,3184
50,REV,101,3181
50,REV,102,3180
50,REV,103,3165
50,REV,104,3169
50,REV,105,3161
50,REV,106,3168
50,REV,107,3161
50,REV,108,3164
50,REV,109,3160
50,REV,110,3164
50,REV,111,3157
50,REV,112,3168
50,REV,113,3205
50,REV,114,3216
50,REV,115,3197
50,REV,116,3198
50,REV,117,3193
50,REV,118,3194
50,REV,119,3189
50,REV,120,3188
50,REV,121,3185
50,REV,122,3185
50,REV,123,3179
50,REV,124,3182
50,REV,125,3173
50,REV,126,3169
50,REV,127,3160
50,REV,128,3164
50,REV,129,3161
50,REV,130,3164
50,REV,131,3157
50,REV,132,3164
50,REV,133,3157
50,REV,134,3161
50,REV,135,3208
50,REV,136,3208
50,REV,137,3205
50,REV,138,3201
50,REV,139,3205
50,REV,140,3196
50,REV,141,3189
50,REV,142,3192
50,REV,143,3185
50,REV,144,3185
50,REV,145,3181
50,REV,146,3180
50,REV,147,3179
50,REV,148,3174
50,REV,149,3161
50,REV,150,3168
50,REV,151,3161
50,REV,152,3168
50,REV,153,3161
50,REV,154,3168
50,REV,155,3161
50,REV,156,3140
50,REV,157,3155
50,REV,158,3205
50,REV,159,3211
50,REV,160,3208
50,REV,161,3205
50,REV,162,3198
50,REV,163,3193
50,REV,164,3194
50,REV,165,3189
50,REV,166,3192
50,REV,167,3188
50,REV,168,3186
50,REV,169,3181
50,REV,170,3180
50,REV,171,3167
50,REV,172,3170
50,REV,173,3156
50,REV,174,3168
50,REV,175,3167
50,REV,176,3169
50,REV,177,3169
50,REV,178,3168
50,REV,179,3165
50,REV,180,3198
50,REV,181,3215
50,REV,182,3213
50,REV,183,3208
50,REV,184,3208
50,REV,185,3201
50,REV,186,3200
50,REV,187,3193
50,REV,188,3194
50,REV,189,3193
50,REV,190,3170
50,REV,191,3185
50,REV,192,3188
50,REV,193,3179
50,REV,194,3172
50,REV,195,3171
50,REV,196,3172
50,REV,197,3173
50,REV,198,3172
50,REV,199,3171
50,REV,200,3173
50,REV,201,3167
50,REV,202,3176
50,REV,203,3205
50,REV,204,3221
50,REV,205,3213
50,REV,206,3209
50,REV,207,3205
50,REV,208,3208
50,REV,209,3203
50,REV,210,3199
50,REV,211,3197
50,REV,212,3197
50,REV,213,3193
50,REV,214,3197
50,REV,215,3189
50,REV,216,3180
50,REV,217,3176
50,REV,218,3176
50,REV,219,3173
50,REV,220,3180
50,REV,221,3179
50,REV,222,3180
50,REV,223,3177
50,REV,224,3177
50,REV,225,3197
50,REV,226,3229
50,REV,227,3221
50,REV,228,3220
50,REV,229,3216
50,REV,230,3216
50,REV,231,3211
50,REV,232,3208
50,REV,233,3204
50,REV,234,3204
50,REV,235,3197
50,REV,236,3197
50,REV,237,3213
50,REV,238,3192
50,REV,239,3187
50,REV,240,3180
50,REV,241,3183
50,REV,242,3184
50,REV,243,3181
50,REV,244,3186
50,REV,245,3181
50,REV,246,3184
50,REV,247,3179
50,REV,248,3219
50,REV,249,3229
50,REV,250,3232
50,REV,251,3229
50,REV,252,3224
50,REV,253,3217
50,REV,254,3216
50,REV,255,3211
50,REV,256,3212
50,REV,257,3209
50,REV,258,3208
50,REV,259,3197
50,REV,260,3208
50,REV,261,3193
50,REV,262,3193
50,REV,263,3189
50,REV,264,3196
50,REV,265,3192
50,REV,266,3193
50,REV,267,3192
50,REV,268,3193
50,REV,269,3189
50,REV,270,3204
50,REV,271,3232
50,REV,272,3232
50,REV,273,3229
50,REV,274,3230
50,REV,275,3230
50,REV,276,3229
50,REV,277,3224
50,REV,278,3212
50,REV,279,3219
50,REV,280,3220
50,REV,281,3212
50,REV,282,3213
50,REV,283,3203
50,REV,284,3197
50,REV,285,3193
50,REV,286,3197
50,REV,287,3196
50,REV,288,3196
50,REV,289,3204
50,REV,290,3197
50,REV,291,3197
50,REV,292,3198
50,REV,293,3212
50,REV,294,3244
50,REV,295,3240
50,REV,296,3240
50,REV,297,3231
50,REV,298,3233
50,REV,299,3229
50,REV,300,3225
50,REV,301,3228
50,REV,302,3224
50,REV,303,3215
50,REV,304,3220
50,REV,305,3217
50,REV,306,3212
50,REV,307,3199
50,REV,308,3204
50,REV,309,3199
50,REV,310,3208
50,REV,311,3201
50,REV,312,3204
50,REV,313,3201
50,REV,314,3205
50,REV,315,3205
50,REV,316,3247
50,REV,317,3245
50,REV,318,3245
50,REV,319,3240
50,REV,320,3241
50,REV,321,3233
50,REV,322,3233
50,REV,323,3228
50,REV,324,3232
50,REV,325,3224
50,REV,326,3224
50,REV,327,3217
50,REV,328,3224
50,REV,329,3209
50,REV,330,3208
50,REV,331,3203
50,REV,332,3208
50,REV,333,3208
50,REV,334,3212
50,REV,335,3205
50,REV,336,3209
50,REV,337,3205
50,REV,338,3228
50,REV,339,3249
50,REV,340,3256
50,REV,341,3248
50,REV,342,3244
50,REV,343,3241
50,REV,344,3236
50,REV,345,3229
50,REV,346,3235
50,REV,347,3229
50,REV,348,3229
50,REV,349,3221
50,REV,350,3232
50,REV,351,3217
50,REV,352,3212
50,REV,353,3211
50,REV,354,3212
50,REV,355,3209
50,REV,356,3219
50,REV,357,3209
50,REV,358,3214
50,REV,359,3209
50,REV,360,3213
50,REV,361,3249
50,REV,362,3256
50,REV,363,3253
50,REV,364,3252
50,REV,365,3251
50,REV,366,3245
50,REV,367,3240
50,REV,368,3243
50,REV,369,3233
50,REV,370,3236
50,REV,371,3229
50,REV,372,3232
50,REV,373,3227
50,REV,374,3220
50,REV,375,3217
50,REV,376,3217
50,REV,377,3213
50,REV,378,3216
50,REV,379,3213
50,REV,380,3217
50,REV,381,3215
50,REV,382,3212
50,REV,383,3244
50,REV,384,3261
50,REV,385,3257
50,REV,386,3252
50,REV,387,3249
50,REV,388,3252
50,REV,389,3244
50,REV,390,3232
50,REV,391,3237
50,REV,392,3240
50,REV,393,3237
50,REV,394,3232
50,REV,395,3237
50,REV,396,3225
50,REV,397,3216
50,REV,398,3220
50,REV,399,3215
50,REV,400,3216
50,REV,401,3213
50,REV,402,3214
50,REV,403,3217
50,REV,404,3215
50,REV,405,3213
50,REV,406,3261
50,REV,407,3260
50,REV,408,3256
50,REV,409,3253
50,REV,410,3252
50,REV,411,3249
50,REV,412,3244
50,REV,413,3241
50,REV,414,3240
50,REV,415,3233
50,REV,416,3232
50,REV,417,3229
50,REV,418,3237
50,REV,419,3220
50,REV,420,3218
50,REV,421,3217
50,REV,422,3216
50,REV,423,3217
50,REV,424,3220
50,REV,425,3217
50,REV,426,3217
50,REV,427,3209
50,REV,428,3232
50,REV,429,3257
50,REV,430,3260
50,REV,431,3264
50,REV,432,3252
50,REV,433,3251
50,REV,434,3247
50,REV,435,3241
50,REV,436,3240
50,REV,437,3237
50,REV,438,3236
50,REV,439,3231
50,REV,440,3247
50,REV,441,3225
50,REV,442,3218
50,REV,443,3221
50,REV,444,3214
50,REV,445,3213
50,REV,446,3214
50,REV,447,3213
50,REV,448,3216
50,REV,449,3213
50,REV,450,3212
50,REV,451,3261
50,REV,452,3258
50,REV,453,3256
50,REV,454,3257
50,REV,455,3249
50,REV,456,3252
50,REV,457,3241
50,REV,458,3241
50,REV,459,3240
50,REV,460,3238
50,REV,461,3233
50,REV,462,3232
50,REV,463,3229
50,REV,464,3220
50,REV,465,3213
50,REV,466,3215
50,REV,467,3217
50,REV,468,3221
50,REV,469,3213
50,REV,470,3214
50,REV,471,3213
50,REV,472,3212
50,REV,473,3221
50,REV,474,3264
50,REV,475,3256
50,REV,476,3256
50,REV,477,3245
50,REV,478,3249
50,REV,479,3245
50,REV,480,3241
50,REV,481,3237
50,REV,482,3221
50,REV,483,3231
50,REV,484,3240
50,REV,485,3228
50,REV,486,3226
50,REV,487,3213
50,REV,488,3216
50,REV,489,3209
50,REV,490,3212
50,REV,491,3209
50,REV,492,3212
50,REV,493,3216
50,REV,494,3212
50,REV,495,3205
50,REV,496,3260
50,REV,497,3256
50,REV,498,3252
50,REV,499,3241
50,REV,500,3246
50,REV,501,3241
50,REV,502,3242
50,REV,503,3233
50,REV,504,3236
50,REV,505,3229
50,REV,506,3228
50,REV,507,3224
50,REV,508,3225
50,REV,509,3217
50,REV,510,3212
50,REV,511,3205
50,REV,512,3210
50,REV,513,3205
50,REV,514,3210
50,REV,515,3205
50,REV,516,3208
50,REV,517,3203
50,REV,518,3209
50,REV,519,3261
50,REV,520,3252
50,REV,521,3245
50,REV,522,3244
50,REV,523,3235
50,REV,524,3237
50,REV,525,3229
50,REV,526,3232
50,REV,527,3228
50,REV,528,3227
50,REV,529,3223
50,REV,530,3224
50,REV,531,3215
50,REV,532,3216
50,REV,533,3201
50,REV,534,3208
50,REV,535,3199
50,REV,536,3208
50,REV,537,3199
50,REV,538,3202
50,REV,539,3197
50,REV,540,3197
50,REV,541,3187
50,REV,542,3248
50,REV,543,3243
50,REV,544,3249
50,REV,545,3233
50,REV,546,3236
50,REV,547,3225
50,REV,548,3228
50,REV,549,3221
50,REV,550,3225
50,REV,551,3220
50,REV,552,3220
50,REV,553,3212
50,REV,554,3209
50,REV,555,3199
50,REV,556,3198
50,REV,557,3196
50,REV,558,3196
50,REV,559,3193
50,REV,560,3199
50,REV,561,3193
50,REV,562,3196
50,REV,563,3189
50,REV,564,3244
50,REV,565,3240
50,REV,566,3237
50,REV,567,3232
50,REV,568,3232
50,REV,569,3228
50,REV,570,3224
50,REV,571,3217
50,REV,572,3224
50,REV,573,3213
50,REV,574,3215
50,REV,575,3213
50,REV,576,3208
50,REV,577,3200
50,REV,578,3196
50,REV,579,3193
50,REV,580,3196
50,REV,581,3193
50,REV,582,3192
50,REV,583,3185
50,REV,584,3188
50,REV,585,3183
50,REV,586,3214
50,REV,587,3236
50,REV,588,3233
50,REV,589,3227
50,REV,590,3225
