timestamp_ms,throttle,rudder,duty_left,duty_right,rpm_left_hz10,rpm_right_hz10,active_blocks_l,active_blocks_r,mean_is_l,mean_is_r,latch_resets,vbat_mv,pi_integral_l,pi_integral_r,pi_meas_ema_l
174601,0,0,0,0,0,0,0,0,3981,3983,0,30000,0,0,0
174641,0,0,0,0,0,0,0,0,4041,4032,0,30000,0,0,0
174681,0,0,0,0,0,0,0,0,4030,4022,0,30000,0,0,0
174721,0,0,0,0,0,0,0,0,4023,4022,0,30000,0,0,0
174761,0,0,0,0,0,0,0,0,4041,4031,0,30000,0,0,0
174801,0,0,0,0,0,0,0,0,4046,4056,0,30000,0,0,0
174841,0,0,0,0,0,0,0,0,1850,1849,0,6120,0,0,0
174881,0,0,0,0,0,0,0,0,156,158,0,6389,0,0,0
174934,0,0,0,0,0,0,0,0,154,162,0,4566,0,0,0
174961,0,0,0,0,0,0,0,0,139,131,0,6128,0,0,0
175001,0,0,0,0,0,0,0,0,161,145,0,6242,0,0,0
175041,0,0,0,0,0,0,0,0,153,159,0,6356,0,0,0
175081,8,0,0,0,0,0,0,0,150,166,0,6421,0,0,0
175147,225,0,220,220,0,0,8,8,151,154,0,4981,-5548,-5548,0
175161,678,0,220,220,0,0,8,8,151,154,0,9539,-5548,-5548,0
175224,814,0,330,330,1074,1293,8,8,2028,2013,0,7007,-5548,-5548,751
175241,1000,0,330,330,1074,1293,8,8,2028,2013,0,13519,-5548,-5548,751
175330,1000,0,477,477,2117,2746,8,8,3432,3451,0,6519,29997,29997,1707
175331,1000,0,477,477,2117,2746,8,8,3432,3451,0,7488,29997,29997,1707
175476,1000,0,668,668,4175,0,1,1,3913,3917,0,9832,29997,29997,3434
175476,1000,0,668,668,4175,0,1,1,3913,3917,0,30000,29997,29997,3434
175477,1000,0,668,668,4175,0,1,1,3913,3917,0,30000,29997,29997,3434
175481,1000,0,668,668,4175,0,1,1,3913,3917,0,30000,29997,29997,3434
175693,1000,0,939,939,5371,5371,1,1,4040,4044,0,30000,29997,29997,4790
175698,1000,0,939,939,5371,5371,1,1,4040,4044,0,30000,29997,29997,4790
175701,1000,0,939,939,5371,5371,1,1,4040,4044,0,30000,29997,29997,4790
175702,1000,0,939,939,5371,5371,1,1,4040,4044,0,30000,29997,29997,4790
175702,1000,0,939,939,5371,5371,1,1,4040,4044,0,30000,29997,29997,4790
175921,1000,0,1000,1000,6152,6152,1,1,4060,4061,0,15244,29997,29997,5743
175922,1000,0,1000,1000,6152,6152,1,1,4060,4061,0,14129,29997,29997,5743
175923,1000,0,1000,1000,6152,6152,1,1,4060,4061,0,12493,29997,29997,5743
175924,1000,0,1000,1000,6152,6152,1,1,4060,4061,0,12225,29997,29997,5743
175927,1000,0,1000,1000,6152,6152,1,1,4060,4061,0,11403,29997,29997,5743
175929,1000,0,1000,1000,6152,6152,1,1,4060,4061,0,10906,29997,29997,5743
176140,1000,0,1000,1000,6731,6445,8,8,2583,2570,0,6421,29997,29997,6435
176141,1000,0,1000,1000,6731,6445,8,8,2583,2570,0,6763,29997,29997,6435
176141,1000,0,1000,1000,6731,6445,8,8,2583,2570,0,7479,29997,29997,6435
176142,1000,0,1000,1000,6731,6445,8,8,2583,2570,0,7756,29997,29997,6435
176142,1000,0,1000,1000,6731,6445,8,8,2583,2570,0,7829,29997,29997,6435
176161,1000,0,1000,1000,6731,6445,8,8,2583,2570,0,8790,29997,29997,6435
176352,1000,0,1000,940,8393,11756,8,8,1672,1660,0,6633,9999,9999,7806
176356,1000,0,1000,940,8393,11756,8,8,1672,1660,0,7024,9999,9999,7806
176358,1000,800,1000,940,8393,11756,8,8,1672,1660,0,7024,9999,9999,7806
176359,1000,800,1000,940,8393,11756,8,8,1672,1660,0,7642,9999,9999,7806
176361,1000,800,1000,940,8393,11756,8,8,1672,1660,0,13625,9999,9999,7806
176573,1000,800,1000,1000,8245,7559,8,8,1579,1562,0,6584,9999,29997,8113
176574,1000,800,1000,1000,8245,7559,8,8,1579,1562,0,6666,9999,29997,8113
176574,1000,800,1000,1000,8245,7559,8,8,1579,1562,0,7512,9999,29997,8113
176575,1000,800,1000,1000,8245,7559,8,8,1579,1562,0,7569,9999,29997,8113
176579,1000,800,1000,1000,8245,7559,8,8,1579,1562,0,7626,9999,29997,8113
176777,1000,800,1000,848,6712,6170,8,8,1546,1616,0,6316,9999,23235,7132
