timestamp_ms,throttle,rudder,duty_left,duty_right,rpm_left_hz10,rpm_right_hz10,active_blocks_l,active_blocks_r,mean_is_l,mean_is_r,latch_resets,vbat_mv,pi_integral_l,pi_integral_r,pi_meas_ema_l
12717,1000,800,1000,412,7845,3525,8,8,2734,2207,0,7081,29997,-9999,8356
12726,1000,800,1000,412,7845,3525,8,8,2734,2207,0,8472,29997,-9999,8356
12858,1000,800,1000,263,6830,2205,8,8,1060,1240,0,5827,29997,-9999,7287
12862,1000,800,1000,263,6830,2205,8,8,1060,1240,0,6535,29997,-9999,7287
12865,1000,786,1000,263,6830,2205,8,8,1060,1240,0,7105,29997,-9999,7287
13003,1000,591,1000,191,7047,1227,8,8,956,895,0,5974,29997,-19996,7119
13004,1000,591,1000,191,7047,1227,8,8,956,895,0,6161,29997,-19996,7119
13005,-128,263,1000,191,7047,1227,8,8,956,895,0,6771,29997,-19996,7119
13006,-152,261,1000,191,7047,1227,8,8,956,895,0,7040,29997,-19996,7119
13147,-478,69,1000,364,7547,1972,8,8,807,802,0,5143,29547,13237,7418
13148,-478,69,1000,364,7547,1972,8,8,807,802,0,7561,29547,13237,7418
13152,-997,-222,1000,364,7547,1972,8,8,807,802,0,6893,29547,13237,7418
13166,-997,-238,1000,364,7547,1972,8,8,807,802,0,8765,29547,13237,7418
13297,-997,-242,997,301,7011,1126,8,8,1628,1584,0,6153,27357,-29006,7133
13298,-997,-242,997,301,7011,1126,8,8,1628,1584,0,6902,27357,-29006,7133
13298,-997,0,997,301,7011,1126,8,8,1628,1584,0,6910,31944,31944,7133
13425,-997,74,931,150,7462,1339,8,8,855,888,0,6486,29997,-19996,7363
13426,-997,74,931,150,7462,1339,8,8,855,888,0,5713,29997,-19996,7363
13427,136,800,931,150,7462,1339,8,8,855,888,0,6796,29997,-19996,7363
13446,357,800,931,150,7462,1339,8,8,855,888,0,8025,29997,-19996,7363
13540,456,800,930,0,5618,0,8,0,840,838,0,5347,29997,-19996,6142
13541,456,800,930,0,5618,0,8,0,840,838,0,5746,29997,-19996,6142
13657,1000,747,1000,0,7869,0,8,0,908,784,0,4997,29997,0,7351
13658,1000,747,1000,0,7869,0,8,0,908,784,0,5510,29997,0,7351
13659,888,452,1000,0,7869,0,8,0,908,784,0,5786,29997,0,7351
13773,742,254,940,0,11137,0,8,0,804,772,0,5184,-9999,0,10001
13774,742,254,940,0,11137,0,8,0,804,772,0,5689,-9999,0,10001
13778,757,0,940,0,11137,0,8,0,804,772,0,6145,-4999,-4999,10001
13921,755,49,1000,374,7855,1667,8,8,797,794,0,5827,29997,29997,8499
13922,755,49,1000,374,7855,1667,8,8,797,794,0,6511,29997,29997,8499
13923,1000,758,1000,374,7855,1667,8,8,797,794,0,8464,29997,29997,8499
13926,1000,758,1000,374,7855,1667,8,8,797,794,0,30000,29997,29997,8499
14086,1000,758,955,581,8198,4734,8,8,2725,2847,0,6698,27619,29997,8288
14089,1000,758,955,581,8198,4734,8,8,2725,2847,0,30000,27619,29997,8288
14091,1000,542,955,581,8198,4734,8,8,2725,2847,0,30000,27619,29997,8288
14091,1000,542,955,581,8198,4734,8,8,2725,2847,0,30000,27619,29997,8288
14273,905,-768,1000,445,8437,1909,8,2,1737,3918,0,6893,29997,29997,8393
14276,903,-768,1000,445,8437,1909,8,2,1737,3918,0,7097,29997,29997,8393
14276,890,-768,1000,445,8437,1909,8,2,1737,3918,0,7455,29997,29997,8393
14277,890,-768,1000,445,8437,1909,8,2,1737,3918,0,7447,29997,29997,8393
14286,890,-768,1000,445,8437,1909,8,2,1737,3918,0,8017,29997,29997,8393
14458,859,-781,884,762,5097,8821,8,8,1039,1078,0,6527,23817,29997,6085
14459,859,-781,884,762,5097,8821,8,8,1039,1078,0,7268,23817,29997,6085
14460,859,-781,884,762,5097,8821,8,8,1039,1078,0,30000,23817,29997,6085
14464,25,0,884,762,5097,8821,8,8,1039,1078,0,30000,26907,26907,6085
14646,4,0,715,1000,5065,8977,8,8,2911,2798,0,30000,29997,29997,5371
14647,4,0,715,1000,5065,8977,8,8,2911,2798,0,30000,29997,29997,5371
14648,4,0,715,1000,5065,8977,8,8,2911,2798,0,10426,29997,29997,5371
14648,0,767,715,1000,5065,8977,8,8,2911,2798,0,30000,29997,29997,5371
14649,0,767,715,1000,5065,8977,8,8,2911,2798,0,30000,29997,29997,5371
14802,12,767,465,891,5265,5260,8,8,2949,2881,0,6063,-9999,24643,5296
14803,12,767,465,891,5265,5260,8,8,2949,2881,0,7292,-9999,24643,5296
14807,12,767,465,891,5265,5260,8,8,2949,2881,0,7260,-9999,24643,5296
14809,1000,796,465,891,5265,5260,8,8,2949,2881,0,7317,-9999,24643,5296
14984,1000,800,900,812,5809,5852,8,8,1532,1236,0,5648,29997,29997,5656
14985,1000,800,900,812,5809,5852,8,8,1532,1236,0,8147,29997,29997,5656
14985,1000,800,900,812,5809,5852,8,8,1532,1236,0,30000,29997,29997,5656
14986,1000,104,900,812,5809,5852,8,8,1532,1236,0,30000,29997,29997,5656
15006,1000,0,900,812,5809,5852,8,8,1532,1236,0,30000,29997,29997,5656
15161,1000,0,1000,569,10577,7221,8,8,2971,2859,0,7252,9999,9999,9100
15167,737,-798,1000,569,10577,7221,8,8,2971,2859,0,30000,9999,9999,9100
15169,726,-798,1000,569,10577,7221,8,8,2971,2859,0,30000,9999,9999,9100
15170,726,-797,1000,569,10577,7221,8,8,2971,2859,0,30000,9999,9999,9100
15379,594,-797,928,1000,11720,7242,8,8,2113,2537,0,6023,-9999,29997,10934
15380,594,-797,928,1000,11720,7242,8,8,2113,2537,0,6153,-9999,29997,10934
15381,-997,0,928,1000,11720,7242,8,8,2113,2537,0,30000,9999,9999,10934
15381,-997,0,928,1000,11720,7242,8,8,2113,2537,0,30000,9999,9999,10934
15382,-997,0,928,1000,11720,7242,8,8,2113,2537,0,30000,9999,9999,10934
15594,-997,0,968,1000,6224,7911,8,8,2971,2772,0,5957,20127,20127,7637
15595,-997,0,968,1000,6224,7911,8,8,2971,2772,0,6959,20127,20127,7637
15596,-997,0,968,1000,6224,7911,8,8,2971,2772,0,7691,20127,20127,7637
15596,216,729,968,1000,6224,7911,8,8,2971,2772,0,8090,20127,20127,7637
15597,216,729,968,1000,6224,7911,8,8,2971,2772,0,8269,20127,20127,7637
15606,307,729,968,1000,6224,7911,8,8,2971,2772,0,9417,20127,20127,7637
15800,515,729,920,959,5278,6275,8,8,1925,1963,0,6299,29997,17957,5985
15801,515,729,920,959,5278,6275,8,8,1925,1963,0,7064,29997,17957,5985
15801,515,729,920,959,5278,6275,8,8,1925,1963,0,7056,29997,17957,5985
15805,1000,800,920,959,5278,6275,8,8,1925,1963,0,7414,29997,17957,5985
15807,1000,800,920,959,5278,6275,8,8,1925,1963,0,7732,29997,17957,5985
16003,1000,800,1000,723,8934,8983,8,8,1484,1511,0,6128,29997,-9999,8049
16004,1000,800,1000,723,8934,8983,8,8,1484,1511,0,6389,29997,-9999,8049
16005,931,-434,1000,723,8934,8983,8,8,1484,1511,0,7243,29997,-9999,8049
16006,918,-460,1000,723,8934,8983,8,8,1484,1511,0,6796,29997,-9999,8049
16006,918,-460,1000,723,8934,8983,8,8,1484,1511,0,7496,29997,-9999,8049
16188,914,-738,946,600,9967,6613,8,8,1231,1210,0,5493,7664,-9999,9391
16194,914,-738,946,600,9967,6613,8,8,1231,1210,0,6153,7664,-9999,9391
16197,843,-713,946,600,9967,6613,8,8,1231,1210,0,6250,7664,-9999,9391
16198,843,-713,946,600,9967,6613,8,8,1231,1210,0,6145,7664,-9999,9391
16206,843,-681,946,600,9967,6613,8,8,1231,1210,0,8098,7664,-9999,9391
16394,798,-522,743,940,8237,11950,8,8,874,841,0,5534,-9999,-9999,8584
16395,798,-522,743,940,8237,11950,8,8,874,841,0,23269,-9999,-9999,8584
16396,798,-522,743,940,8237,11950,8,8,874,841,0,30000,-9999,-9999,8584
16396,-338,232,743,940,8237,11950,8,8,874,841,0,30000,-9999,-9999,8584
16406,-266,296,743,940,8237,11950,8,8,874,841,0,30000,-9999,-9999,8584
16580,-103,478,556,929,5081,9771,8,8,2881,2756,0,6470,-9999,-9999,6132
16581,-103,478,556,929,5081,9771,8,8,2881,2756,0,6967,-9999,-9999,6132
16582,-103,478,556,929,5081,9771,8,8,2881,2756,0,7431,-9999,-9999,6132
16582,401,800,556,929,5081,9771,8,8,2881,2756,0,8057,-9999,-9999,6132
16741,603,800,503,845,3637,8375,8,8,1590,1600,0,5339,-6656,-9999,4386
16742,603,800,503,845,3637,8375,8,8,1590,1600,0,5689,-6656,-9999,4386
16743,1000,714,503,845,3637,8375,8,8,1590,1600,0,5876,-6656,-9999,4386
16743,1000,714,503,845,3637,8375,8,8,1590,1600,0,6071,-6656,-9999,4386
16766,1000,576,503,845,3637,8375,8,8,1590,1600,0,6527,-6656,-9999,4386
16934,1000,533,892,756,0,0,8,8,234,251,0,5542,29997,-9999,3947
16935,1000,533,892,756,0,0,8,8,234,251,0,7235,29997,-9999,3947
16936,1000,533,892,756,0,0,8,8,234,251,0,30000,29997,-9999,3947
16937,1000,-404,892,756,0,0,8,8,234,251,0,30000,29997,-9999,3947
17121,1000,-690,1000,772,7367,5270,8,8,2849,2924,0,16164,29997,20901,6341
17122,1000,-690,1000,772,7367,5270,8,8,2849,2924,0,14544,29997,20901,6341
17122,996,-762,1000,772,7367,5270,8,8,2849,2924,0,12395,29997,20901,6341
17126,1000,-732,1000,772,7367,5270,8,8,2849,2924,0,26981,29997,20901,6341
17128,1000,-732,1000,772,7367,5270,8,8,2849,2924,0,20323,29997,20901,6341
17323,1000,-592,879,1000,6498,7561,8,8,1941,1999,0,5868,24169,29997,6451
17326,1000,-592,879,1000,6498,7561,8,8,1941,1999,0,30000,24169,29997,6451
17328,1000,0,879,1000,6498,7561,8,8,1941,1999,0,30000,27083,27083,6451
17328,1000,0,879,1000,6498,7561,8,8,1941,1999,0,30000,27083,27083,6451
17329,1000,0,879,1000,6498,7561,8,8,1941,1999,0,30000,27083,27083,6451
17509,1000,0,622,1000,7672,9378,8,8,3001,2915,0,6153,8542,8542,7306
17512,1000,0,622,1000,7672,9378,8,8,3001,2915,0,30000,8542,8542,7306
17515,597,651,622,1000,7672,9378,8,8,3001,2915,0,29162,8542,8542,7306
17516,575,637,622,1000,7672,9378,8,8,3001,2915,0,21772,8542,8542,7306
17526,481,620,622,1000,7672,9378,8,8,3001,2915,0,8798,8542,8542,7306
17719,313,557,1000,1000,6247,6254,8,8,1818,1732,0,6348,29997,8443,6565
17720,313,557,1000,1000,6247,6254,8,8,1818,1732,0,7414,29997,8443,6565
17721,-40,-459,1000,1000,6247,6254,8,8,1818,1732,0,30000,29997,8443,6565
17721,-40,-459,1000,1000,6247,6254,8,8,1818,1732,0,30000,29997,8443,6565
17727,0,-405,1000,1000,6247,6254,8,8,1818,1732,0,30000,29997,8443,6565
17925,0,0,935,947,8215,6421,8,8,2857,2945,0,12216,16717,16717,7720
17926,0,0,935,947,8215,6421,8,8,2857,2945,0,11012,16717,16717,7720
17927,162,0,935,947,8215,6421,8,8,2857,2945,0,11280,16717,16717,7720
17927,162,0,935,947,8215,6421,8,8,2857,2945,0,10230,16717,16717,7720
17928,162,0,935,947,8215,6421,8,8,2857,2945,0,23269,16717,16717,7720
18091,279,0,760,681,4261,6244,8,8,1978,2022,0,6421,17318,17318,5299
18092,279,0,760,681,4261,6244,8,8,1978,2022,0,6641,17318,17318,5299
18092,279,0,760,681,4261,6244,8,8,1978,2022,0,6185,17318,17318,5299
18096,1000,800,760,681,4261,6244,8,8,1978,2022,0,5664,17318,17318,5299
18227,1000,800,674,476,3668,0,8,8,201,206,0,195,29997,-9999,4157
18228,1000,800,674,476,3668,0,8,8,201,206,0,5306,29997,-9999,4157
18229,505,679,674,476,3668,0,8,8,201,206,0,5502,29997,-9999,4157
18246,411,384,674,476,3668,0,8,8,201,206,0,6421,29997,-9999,4157
18373,356,198,903,359,0,0,8,8,134,167,0,5095,29997,-9999,3741
18376,-802,-646,903,359,0,0,8,8,134,167,0,30000,29997,-9999,3741
18377,-802,-646,903,359,0,0,8,8,134,167,0,30000,29997,-9999,3741
18495,-566,-762,777,228,6247,2226,8,8,2920,2696,0,325,29997,-9999,5495
18496,-566,-762,777,228,6247,2226,8,8,2920,2696,0,4948,29997,-9999,5495
18497,-123,-521,777,228,6247,2226,8,8,2920,2696,0,5241,29997,-9999,5495
18605,0,-386,722,192,4839,0,8,8,232,185,0,5729,29997,-19996,5036
18606,0,-386,722,192,4839,0,8,8,232,185,0,5843,29997,-19996,5036
18607,909,156,722,192,4839,0,8,8,232,185,0,5957,29997,-19996,5036
18732,1000,487,724,528,0,0,8,8,169,147,0,5013,29997,29997,4532
18733,1000,487,724,528,0,0,8,8,169,147,0,5868,29997,29997,4532
18737,1000,487,724,528,0,0,8,8,169,147,0,30000,29997,29997,4532
18880,973,800,825,452,10549,2247,8,8,2543,2676,0,7227,-9999,29997,8744
18881,973,800,825,452,10549,2247,8,8,2543,2676,0,7406,-9999,29997,8744
18882,973,800,825,452,10549,2247,8,8,2543,2676,0,7642,-9999,29997,8744
18886,31,0,825,452,10549,2247,8,8,2543,2676,0,30000,9999,9999,8744
19026,-1,0,1000,309,7622,911,8,8,2325,2310,0,6926,-29964,-29964,7959
19027,-1,0,1000,309,7622,911,8,8,2325,2310,0,8188,-29964,-29964,7959
19027,-1,0,1000,309,7622,911,8,8,2325,2310,0,30000,-29964,-29964,7959
19046,0,-798,1000,309,7622,911,8,8,2325,2310,0,30000,-29964,-29964,7959
19170,0,-798,995,240,7179,1542,8,8,2814,2817,0,5290,-32671,-32334,7413
19171,0,-798,995,240,7179,1542,8,8,2814,2817,0,5729,-32671,-32334,7413
19172,0,-798,995,240,7179,1542,8,8,2814,2817,0,24791,-32671,-32334,7413
19332,1000,19,978,562,6110,3705,8,8,1414,1232,0,5599,29997,29997,6501
19333,1000,19,978,562,6110,3705,8,8,1414,1232,0,30000,29997,29997,6501
19334,1000,19,978,562,6110,3705,8,8,1414,1232,0,30000,29997,29997,6501
19334,1000,800,978,562,6110,3705,8,8,1414,1232,0,30000,29997,29997,6501
19522,1000,753,1000,802,6497,6803,8,8,2933,2995,0,10271,29997,29997,6498
19729,1000,753,1000,562,0,0,8,8,1101,1536,0,6592,29997,12996,5848
19732,630,260,1000,562,0,0,8,8,1101,1536,0,7056,29997,12996,5848
19733,515,718,1000,562,0,0,8,8,1101,1536,0,667,29997,12996,5848
19734,1000,0,1000,562,0,0,8,8,1101,1536,0,7276,21496,21496,5848
19735,1000,0,1000,562,0,0,8,8,1101,1536,0,7829,21496,21496,5848
19735,1000,0,1000,562,0,0,8,8,1101,1536,0,7569,21496,21496,5848
19736,1000,0,1000,562,0,0,8,8,1101,1536,0,8049,21496,21496,5848
19736,1000,-22,1000,562,0,0,8,8,1101,1536,0,7724,21496,21496,5848
19740,1000,0,1000,562,0,0,8,8,1101,1536,0,113,21496,21496,5848
19893,1000,-199,1000,399,10424,3070,8,8,1356,1417,0,5835,21152,1551,9051
19894,1000,-199,1000,399,10424,3070,8,8,1356,1417,0,5933,21152,1551,9051
19894,-341,630,1000,399,10424,3070,8,8,1356,1417,0,6942,21152,1551,9051
19895,-341,630,1000,399,10424,3070,8,8,1356,1417,0,7015,21152,1551,9051
20067,-344,657,778,749,8786,4329,8,8,1018,963,0,5510,-9999,29997,8866
20068,-344,657,778,749,8786,4329,8,8,1018,963,0,5681,-9999,29997,8866
20068,-344,657,778,749,8786,4329,8,8,1018,963,0,30000,-9999,29997,8866
20072,1000,-165,778,749,8786,4329,8,8,1018,963,0,30000,-9999,29997,8866
20086,1000,-99,778,749,8786,4329,8,8,1018,963,0,30000,-9999,29997,8866
20237,1000,0,825,727,5073,5425,8,8,2761,2805,0,5502,29997,29997,6211
20238,1000,0,825,727,5073,5425,8,8,2761,2805,0,6429,29997,29997,6211
20238,-347,800,825,727,5073,5425,8,8,2761,2805,0,6747,29997,29997,6211
20246,-334,800,825,727,5073,5425,8,8,2761,2805,0,7829,29997,29997,6211
20453,-290,776,1000,846,8598,10559,8,8,924,985,0,6063,29997,-7456,7882
20454,-290,776,1000,846,8598,10559,8,8,924,985,0,20193,29997,-7456,7882
20458,1000,25,1000,846,8598,10559,8,8,924,985,0,30000,29997,-7456,7882
20460,1000,94,1000,846,8598,10559,8,8,924,985,0,30000,29997,-7456,7882
20461,1000,94,1000,846,8598,10559,8,8,924,985,0,30000,29997,-7456,7882
20657,1000,445,925,892,6166,6129,1,1,3950,3961,0,9343,25667,29997,6681
20660,1000,445,925,892,6166,6129,1,1,3950,3961,0,30000,25667,29997,6681
20661,0,0,925,892,6166,6129,1,1,3950,3961,0,30000,27832,27832,6681
20661,0,0,925,892,6166,6129,1,1,3950,3961,0,30000,27832,27832,6681
20662,0,0,925,892,6166,6129,1,1,3950,3961,0,30000,27832,27832,6681
20846,34,-71,1000,702,7224,3681,8,8,3353,3222,0,7658,29997,29997,7061
20848,34,-71,1000,702,7224,3681,8,8,3353,3222,0,7553,29997,29997,7061
20849,1000,0,1000,702,7224,3681,8,8,3353,3222,0,8293,29997,29997,7061
20849,1000,0,1000,702,7224,3681,8,8,3353,3222,0,7821,29997,29997,7061
20849,1000,0,1000,702,7224,3681,8,8,3353,3222,0,8098,29997,29997,7061
21017,1000,0,886,454,10756,5522,8,8,1279,1431,0,5249,-9999,-9999,9647
21018,1000,0,886,454,10756,5522,8,8,1279,1431,0,5575,-9999,-9999,9647
21019,1000,0,886,454,10756,5522,8,8,1279,1431,0,5933,-9999,-9999,9647
21019,1000,0,886,454,10756,5522,8,8,1279,1431,0,6486,-9999,-9999,9647
21221,1000,0,1000,915,8387,6065,8,8,713,768,0,5966,29997,29997,8765
21223,1000,0,1000,915,8387,6065,8,8,713,768,0,30000,29997,29997,8765
21223,1000,0,1000,915,8387,6065,8,8,713,768,0,30000,29997,29997,8765
21224,1000,0,1000,915,8387,6065,8,8,713,768,0,30000,29997,29997,8765
21224,1000,0,1000,915,8387,6065,8,8,713,768,0,30000,29997,29997,8765
21429,1000,0,1000,1000,9549,10559,8,8,2830,2895,0,15147,29997,29997,9314
21430,1000,0,1000,1000,9549,10559,8,8,2830,2895,0,13795,29997,29997,9314
21430,1000,0,1000,1000,9549,10559,8,8,2830,2895,0,12249,29997,29997,9314
21434,1000,0,1000,1000,9549,10559,8,8,2830,2895,0,10857,29997,29997,9314
21436,1000,0,1000,1000,9549,10559,8,8,2830,2895,0,10654,29997,29997,9314
21446,1000,0,1000,1000,9549,10559,8,8,2830,2895,0,11793,29997,29997,9314
21645,1000,0,1000,940,9519,10383,8,8,2296,2255,0,6470,6971,6971,9458
21646,1000,0,1000,940,9519,10383,8,8,2296,2255,0,7243,6971,6971,9458
21647,1000,0,1000,940,9519,10383,8,8,2296,2255,0,15773,6971,6971,9458
21647,1000,0,1000,940,9519,10383,8,8,2296,2255,0,8008,6971,6971,9458
21647,1000,0,1000,940,9519,10383,8,8,2296,2255,0,7886,6971,6971,9458
21862,1000,0,1000,1000,6620,6668,8,8,1558,1594,0,6136,18484,18484,7471
21863,1000,0,1000,1000,6620,6668,8,8,1558,1594,0,6340,18484,18484,7471
21864,1000,0,1000,1000,6620,6668,8,8,1558,1594,0,7048,18484,18484,7471
21864,-997,0,1000,1000,6620,6668,8,8,1558,1594,0,7040,18484,18484,7471
21865,-997,0,1000,1000,6620,6668,8,8,1558,1594,0,7724,18484,18484,7471
21886,-997,0,1000,1000,6620,6668,8,8,1558,1594,0,8057,18484,18484,7471
22080,-997,0,1000,1000,6902,0,8,8,1435,1428,0,6324,18280,18280,7072
