timestamp_ms,throttle,rudder,duty_left,duty_right,rpm_left_hz10,rpm_right_hz10,active_blocks_l,active_blocks_r,mean_is_l,mean_is_r,latch_resets,vbat_mv,pi_integral_l,pi_integral_r,pi_meas_ema_l
39636,0,800,150,-157,1444,683,6,6,3969,3956,0,28601,0,10845,2220
39648,0,800,150,-157,1444,683,6,6,3969,3956,0,6234,0,10845,2220
39720,0,800,328,-328,934,1074,8,8,273,265,0,5453,-5548,-5548,1320
39728,0,800,328,-328,934,1074,8,8,273,265,0,8969,-5548,-5548,1320
39816,0,800,480,-443,3360,4245,8,8,1447,1420,0,7390,29997,29997,2748
39816,0,800,480,-443,3360,4245,8,8,1447,1420,0,8708,29997,29997,2748
39957,0,800,658,-658,3555,3873,5,5,3891,3900,0,9221,29997,29997,3313
39958,0,800,658,-658,3555,3873,5,5,3891,3900,0,9710,29997,29997,3313
40006,0,800,877,-877,0,0,1,1,3991,3999,0,7626,29997,29997,2982
40179,0,800,877,-877,0,0,1,1,3991,3999,0,30000,29997,29997,2982
40180,0,800,877,-877,0,0,1,1,3991,3999,0,30000,29997,29997,2982
40181,0,800,877,-877,0,0,1,1,3991,3999,0,30000,29997,29997,2982
40181,0,800,877,-877,0,0,1,1,3991,3999,0,30000,29997,29997,2982
40181,0,800,877,-877,0,0,1,1,3991,3999,0,30000,29997,29997,2982
40182,0,800,877,-877,0,0,1,1,3991,3999,0,30000,29997,29997,2982
40371,0,800,895,-895,0,6905,1,1,3984,4002,0,17898,29997,29997,2683
40377,0,800,895,-895,0,6905,1,1,3984,4002,0,30000,29997,29997,2683
40379,0,800,895,-895,0,6905,1,1,3984,4002,0,30000,29997,29997,2683
40380,0,800,895,-895,0,6905,1,1,3984,4002,0,29594,29997,29997,2683
40380,0,800,895,-895,0,6905,1,1,3984,4002,0,30000,29997,29997,2683
40568,0,800,895,-895,0,5420,8,8,3873,3862,0,7300,29997,29997,2415
40569,0,800,895,-895,0,5420,8,8,3873,3862,0,8065,29997,29997,2415
40569,0,800,895,-895,0,5420,8,8,3873,3862,0,7968,29997,29997,2415
40570,0,800,895,-895,0,5420,8,8,3873,3862,0,8513,29997,29997,2415
40574,0,800,895,-895,0,5420,8,8,3873,3862,0,8432,29997,29997,2415
40760,0,800,895,-895,5492,7036,8,8,1895,1882,0,6421,29997,29997,4569
40761,0,800,895,-895,5492,7036,8,8,1895,1882,0,7463,29997,29997,4569
40762,0,800,895,-895,5492,7036,8,8,1895,1882,0,7333,29997,29997,4569
40763,0,800,895,-895,5492,7036,8,8,1895,1882,0,8098,29997,29997,4569
40768,0,800,895,-895,5492,7036,8,8,1895,1882,0,8733,29997,29997,4569
40950,0,800,895,-895,5121,6785,8,8,1590,1635,0,6006,29997,29997,4956
40951,0,800,895,-895,5121,6785,8,8,1590,1635,0,6885,29997,29997,4956
40954,0,800,895,-895,5121,6785,8,8,1590,1635,0,7398,29997,29997,4956
40957,0,800,895,-895,5121,6785,8,8,1590,1635,0,7667,29997,29997,4956
40968,0,800,895,-895,5121,6785,8,8,1590,1635,0,8619,29997,29997,4956
41143,0,800,895,-895,5834,5704,8,8,1581,1591,0,6584,29997,29997,5570
41144,0,800,895,-895,5834,5704,8,8,1581,1591,0,6853,29997,29997,5570
41145,0,0,895,-895,5834,5704,8,8,1581,1591,0,7439,29997,29997,5570
41145,0,0,895,-895,5834,5704,8,8,1581,1591,0,7512,29997,29997,5570
41168,0,0,895,-895,5834,5704,8,8,1581,1591,0,8489,29997,29997,5570
41331,0,0,873,-873,6096,6485,8,8,1540,1593,0,6014,29997,29997,5938
41335,0,0,873,-873,6096,6485,8,8,1540,1593,0,6234,29997,29997,5938
41337,0,0,873,-873,6096,6485,8,8,1540,1593,0,6739,29997,29997,5938
41338,0,0,873,-873,6096,6485,8,8,1540,1593,0,7081,29997,29997,5938
41486,0,0,696,-696,4149,4119,8,8,1105,1119,0,6649,29997,29997,4685
41489,0,0,696,-696,4149,4119,8,8,1105,1119,0,6389,29997,29997,4685
41490,0,0,696,-696,4149,4119,8,8,1105,1119,0,6316,29997,29997,4685
41491,0,0,696,-696,4149,4119,8,8,1105,1119,0,6389,29997,29997,4685
41605,0,0,449,-554,0,2754,8,8,208,201,0,5233,17935,17935,4217
41609,0,0,449,-554,0,2754,8,8,208,201,0,5420,17935,17935,4217
41611,0,-405,449,-554,0,2754,8,8,208,201,0,5664,17935,17935,4217
41702,0,-563,313,-391,0,0,8,8,129,136,0,5217,-9999,14798,3795
41703,0,-563,313,-391,0,0,8,8,129,136,0,5583,-9999,14798,3795
41781,0,-798,269,-302,0,0,8,8,149,138,0,5030,-9999,-954,3416
41781,0,-798,269,-302,0,0,8,8,149,138,0,5445,-9999,-954,3416
41854,0,-798,233,-237,0,0,8,8,141,142,0,5469,-9999,-9999,3074
41855,0,-798,233,-237,0,0,8,8,141,142,0,5689,-9999,-9999,3074
41932,0,-798,198,-198,0,0,8,8,146,121,0,5306,-19996,-19996,2767
41933,0,-798,198,-198,0,0,8,8,146,121,0,5640,-19996,-19996,2767
42005,0,-798,163,-163,0,0,8,8,146,140,0,5143,-19996,-19996,2490
42008,0,-798,163,-163,0,0,8,8,146,140,0,5974,-19996,-19996,2490
42079,0,-798,150,-150,0,0,8,8,135,157,0,5493,-19996,-19996,2241
42088,0,-798,150,-150,0,0,8,8,135,157,0,6381,-19996,-19996,2241
42144,0,-798,150,-150,0,0,8,8,149,135,0,5192,-19996,-19996,2017
42168,0,-798,150,-150,0,0,8,8,149,135,0,6299,-19996,-19996,2017
42208,0,-798,150,0,0,0,8,8,152,144,0,6356,-19996,0,1815
42248,0,-798,0,0,0,0,0,0,128,141,0,6364,-19996,0,1633
42288,0,-798,0,0,0,0,0,0,155,147,0,6421,0,0,1323
42328,0,-798,0,0,0,0,0,0,140,159,0,6462,0,0,1191
42368,0,-798,0,0,0,0,0,0,147,159,0,6421,0,0,964
42408,0,-798,0,0,0,0,0,0,152,157,0,6136,0,0,868
42448,0,-798,0,0,0,0,0,0,140,158,0,6421,0,0,703
42488,0,-798,-213,213,0,0,0,8,151,155,0,8708,-5548,-5548,0
42533,0,-798,-296,296,0,942,0,8,1545,1567,0,7268,-5548,-5548,0
42593,0,-798,-396,396,0,1660,0,8,3079,3055,0,7846,29997,29997,0
42608,0,-798,-396,396,0,1660,0,8,3079,3055,0,28194,29997,29997,0
42661,0,-798,-506,506,0,2555,0,5,3752,3747,0,10678,29997,29997,0
42744,0,-798,-630,630,0,3417,0,2,3990,3991,0,14390,29997,29997,0
42745,0,-798,-630,630,0,3417,0,2,3990,3991,0,30000,29997,29997,0
42768,0,-798,-630,630,0,3417,0,2,3990,3991,0,30000,29997,29997,0
42847,0,-798,-784,784,0,0,0,1,4039,4042,0,14935,29997,29997,0
42848,0,-798,-784,784,0,0,0,1,4039,4042,0,14422,29997,29997,0
42967,0,-798,-894,894,0,0,0,1,4036,4043,0,30000,29997,29997,0
42968,0,-798,-894,894,0,0,0,1,4036,4043,0,30000,29997,29997,0
42969,0,-798,-894,894,0,0,0,1,4036,4043,0,30000,29997,29997,0
43087,0,-798,-894,894,0,0,0,1,4085,4090,0,30000,29997,29997,0
43088,0,-798,-894,894,0,0,0,1,4085,4090,0,30000,29997,29997,0
43089,0,-798,-894,894,0,0,0,1,4085,4090,0,30000,29997,29997,0
43199,0,-798,-894,894,0,6611,0,8,3761,3758,0,8057,29997,29997,0
43200,0,-798,-894,894,0,6611,0,8,3761,3758,0,8212,29997,29997,0
43208,0,-798,-894,894,0,6611,0,8,3761,3758,0,9612,29997,29997,0
43315,0,-798,-894,816,0,8590,0,8,2089,2099,0,6983,29997,20256,0
43316,0,-798,-894,816,0,8590,0,8,2089,2099,0,6836,29997,20256,0
43328,0,-798,-894,816,0,8590,0,8,2089,2099,0,8106,29997,20256,0
43425,0,-798,-894,894,0,6447,0,8,1050,1050,0,6283,29997,29997,0
43426,0,-798,-894,894,0,6447,0,8,1050,1050,0,6202,29997,29997,0
