timestamp_ms,throttle,rudder,duty_left,duty_right,rpm_left_hz10,rpm_right_hz10,active_blocks_l,active_blocks_r,mean_is_l,mean_is_r,latch_resets,vbat_mv,pi_integral_l,pi_integral_r,pi_meas_ema_l
314744,0,0,0,0,0,0,0,0,4073,4080,0,30000,0,0,0
314784,0,0,0,0,0,0,0,0,4018,4025,0,30000,0,0,0
314824,0,0,0,0,0,0,0,0,4041,4034,0,30000,0,0,0
314864,0,0,0,0,0,0,0,0,4027,4001,0,30000,0,0,0
314904,0,0,0,0,0,0,0,0,4052,4056,0,30000,0,0,0
314944,0,0,0,0,0,0,0,0,4048,4046,0,30000,0,0,0
314984,0,0,0,0,0,0,0,0,1436,1422,0,6413,0,0,0
315024,0,0,0,0,0,0,0,0,168,147,0,6413,0,0,0
315077,0,0,0,0,0,0,0,0,140,135,0,5160,0,0,0
315104,0,0,0,0,0,0,0,0,139,139,0,6275,0,0,0
315144,0,0,0,0,0,0,0,0,144,163,0,6259,0,0,0
315184,0,0,0,0,0,0,0,0,160,150,0,6429,0,0,0
315224,0,0,0,0,0,0,0,0,164,154,0,6364,0,0,0
315264,0,0,0,0,0,0,0,0,155,157,0,6185,0,0,0
315304,0,0,0,0,0,0,0,0,154,154,0,6356,0,0,0
315344,0,0,0,0,0,0,0,0,153,152,0,6299,0,0,0
315384,0,0,0,0,0,0,0,0,150,135,0,5884,0,0,0
315424,0,0,0,0,0,0,0,0,149,163,0,6316,0,0,0
315464,0,0,0,0,0,0,0,0,163,153,0,6299,0,0,0
315504,14,113,0,0,0,0,0,0,163,157,0,6299,0,0,0
315544,122,254,207,-207,0,0,8,8,143,156,0,5493,-7403,-7403,0
315614,692,488,301,-246,946,683,8,8,1495,1521,0,6275,-5548,-5548,662
315624,1000,600,301,-246,946,683,8,8,1495,1521,0,29952,-5548,-5548,662
315685,1000,604,431,0,3286,907,8,8,2258,2295,0,6690,29997,0,2499
315704,1000,600,431,0,3286,907,8,8,2258,2295,0,30000,29997,0,2499
315761,1000,585,567,0,2969,0,8,0,2644,2272,0,13429,29997,0,2828
315784,1000,467,567,0,2969,0,8,0,2644,2272,0,30000,29997,0,2828
315848,1000,467,695,0,6425,0,8,0,2759,2633,0,16343,29997,0,5345
315864,1000,389,695,0,6425,0,8,0,2759,2633,0,30000,29997,0,5345
315952,1000,357,727,0,8990,0,8,0,2664,2942,0,16286,-9999,0,7897
315953,1000,339,727,0,8990,0,8,0,2664,2942,0,13641,-9999,0,7897
316098,1000,0,1000,334,8142,2156,8,8,1893,2158,0,5632,-30846,-30846,8068
