t_s,cmdL,cmdR,velL,velR,iqL,iqR
11.668790817260742,0.049328,0.049328,0.0,0.0,-0.013323,-0.067476
11.708829164505005,0.049328,0.049328,0.0,0.0,-0.012712,0.00217
11.748905658721924,0.049328,0.049328,0.0,0.0,-0.012113,-0.020376
11.789045333862305,0.049328,0.049328,0.0,0.0,-0.012528,-0.068505
11.829150915145874,0.049328,0.049328,0.0,0.0,-0.10313,-0.047295
11.869219064712524,0.049328,0.049328,0.0,0.0,0.01093,-0.071193
11.909331798553467,0.049328,0.049328,0.0,0.0,-0.058976,-0.024924
11.949398756027222,0.049328,0.049328,0.0,0.0,-0.011152,-0.095403
11.989510774612427,0.049328,0.049328,0.0,0.0,-0.079535,-0.093186
12.029622793197632,0.049328,0.049328,0.0,0.0,-0.011619,-0.0215
12.069746255874634,0.049328,0.049328,0.0,0.0,-0.079862,-0.089203
12.109861850738525,0.049328,0.049328,0.0,0.0,-0.055926,-0.136617
12.149932146072388,0.049328,0.049328,0.0,0.0,-0.010917,-0.06704
12.190002918243408,0.049328,0.049328,0.0,0.0,-0.078546,-0.067043
12.230072259902954,0.049328,0.049328,0.0,0.0,-0.00957,-0.067889
12.270176410675049,0.049328,0.049328,0.0,0.0,-0.008946,0.001329
12.310301065444946,0.049328,0.049328,0.0,0.0,-0.077133,-0.09107
12.350433826446533,0.049328,0.049328,0.0,0.0,-0.00909,-0.133881
12.390547752380371,0.049328,0.049328,0.0,0.0,-0.056719,-0.06312
12.430665016174316,0.049328,0.049328,0.0,0.0,-0.008929,-0.064643
12.470783948898315,0.049328,0.049328,0.0,0.0,-0.033046,-0.089373
12.510910987854004,0.049328,0.049328,0.0,0.0,-0.078348,0.188818
12.550980567932129,0.049328,0.049328,0.0,0.0,0.012606,-0.043398
12.59110403060913,0.049328,0.049328,0.0,0.0,-0.079439,-0.346035
12.631197452545166,0.049328,0.049328,0.0,0.0,-0.036021,-0.300151
12.671267032623291,0.049328,0.049328,0.0,0.0,-0.082361,-0.137143
12.711345911026001,0.049328,0.049328,0.0,0.0,-0.037058,-0.091576
12.751461267471313,0.049328,0.049328,0.0,0.0,-0.057838,-0.068597
12.791580200195312,0.049328,0.049328,0.0,0.0,0.010389,-0.023165
12.831684827804565,0.049328,0.049328,0.0,0.0,0.010734,0.022219
12.871756792068481,0.049328,0.049328,0.0,0.0,-0.080324,-0.069954
12.911888360977173,0.049328,0.049328,0.0,0.0,-0.081008,-0.092847
12.952022075653076,0.049328,0.049328,0.0,0.0,-0.080694,-0.0464
12.992127180099487,0.049328,0.049328,0.0,0.0,-0.080414,0.047712
13.03221845626831,0.049328,0.049328,0.0,0.0,-0.011932,0.001631
13.072391271591187,0.049328,0.049328,0.0,0.0,-0.011488,-0.136978
13.112499237060547,0.049328,0.049328,0.0,0.0,-0.102142,-0.111761
13.1526038646698,0.049328,0.049328,0.0,0.0,-0.035894,0.004928
13.192678928375244,0.049328,0.049328,0.0,0.0,-0.079332,-0.017857
13.232783317565918,0.049328,0.049328,0.0,0.0,-0.100962,-0.18022
13.272873401641846,0.049328,0.049328,0.0,0.0,-0.078926,-0.087157
13.31294059753418,0.049328,0.049328,0.0,0.0,-0.077991,-0.017205
13.353010892868042,0.049328,0.049328,0.0,0.0,-0.123676,-0.017602
13.393109798431396,0.049328,0.049328,0.0,0.0,-0.081084,-0.085969
13.433224201202393,0.049328,0.049328,0.0,0.0,-0.077995,0.007422
13.473289728164673,0.049328,0.049328,0.0,0.0,-0.05764,-0.015983
13.513404607772827,0.049328,0.049328,0.0,0.0,-0.12388,-0.085803
