t_s,cmdL,cmdR,velL,velR,iqL,iqR
8.02414608001709,6.0,-5.627135,5.097222,-4.638889,-0.064106,0.45826
8.064262390136719,6.0,-5.627135,5.125,-4.666667,-0.326482,0.055596
8.104340076446533,6.0,-5.627135,5.166667,-4.708333,-0.56498,0.298436
8.144453048706055,6.0,-5.627135,5.180555,-4.722222,-0.237264,-0.113452
8.184558629989624,6.0,-5.627135,5.208333,-4.777778,-0.510014,0.423602
8.22466492652893,6.0,-5.627135,5.236111,-4.777778,-0.576419,0.844359
8.265906572341919,6.0,-5.640941,5.236111,-4.777778,-0.681277,0.280847
8.305985689163208,6.0,-5.627135,5.25,-4.805555,0.424928,0.172055
8.34607195854187,6.0,-5.627135,5.25,-4.819445,-0.54235,0.088057
8.386178731918335,5.701099,-5.331868,5.263889,-4.861111,-0.025056,0.561851
8.426274061203003,4.829304,-4.460073,5.208333,-4.805555,-0.075339,-0.533266
8.46637773513794,3.627839,-3.830037,5.097222,-4.666667,0.360961,-0.524673
8.506483554840088,2.72674,-2.357509,4.805555,-4.361111,1.603243,-0.832323
8.546589612960815,0.206593,0.162637,4.263889,-3.861111,2.01662,-1.365993
8.586674928665161,-0.694506,1.063736,3.555556,-3.152778,1.894345,-2.185405
8.626751184463501,-2.027839,2.411722,2.722222,-2.305556,2.23691,-2.522096
8.666818857192993,-3.500366,3.869597,1.944444,-1.444444,2.332974,-2.166408
8.70693325996399,-4.877656,5.246886,1.013889,-0.416667,2.581519,-2.594274
8.74700117111206,-5.628016,6.0,0.180556,0.430556,3.121966,-2.305424
8.787070274353027,-5.641791,6.0,-0.805556,1.111111,1.82119,-2.24734
8.827175855636597,-5.628016,6.0,-1.375,1.694444,1.912956,-2.068075
8.867246150970459,-5.628016,6.0,-1.916667,2.236111,1.883801,-1.842729
8.907316446304321,-5.628016,6.0,-2.388889,2.680556,1.438801,-1.500037
8.94739055633545,-5.641791,6.0,-2.805556,3.097222,1.597194,-1.40568
8.987492084503174,-5.628016,6.0,-3.125,3.416667,0.995669,-1.04095
9.02756404876709,-5.628016,6.0,-3.416667,3.694444,1.014714,-1.357316
9.067685604095459,-5.641791,6.0,-3.680556,3.958333,0.700474,-1.03308
9.107755661010742,-5.628016,6.0,-3.875,4.152778,0.756743,-0.752214
9.147830247879028,-5.641791,6.0,-4.041667,4.319445,0.693588,-0.778939
9.187891483306885,-5.628016,6.0,-4.208333,4.444445,0.71287,-0.707346
9.227936267852783,-5.628016,6.0,-4.333333,4.583333,0.600527,-0.423407
9.268045425415039,-5.641791,6.0,-4.430555,4.694445,0.082029,-0.908288
9.308112859725952,-5.628016,6.0,-4.541667,4.763889,0.382684,-0.38172
9.348220586776733,-5.628016,6.0,-4.583333,4.833333,-0.079423,-0.747443
9.388299465179443,-5.628016,6.0,-4.666667,4.916667,0.40245,-0.652023
9.428412675857544,-5.628016,6.0,-4.708333,4.958333,0.227077,-0.601258
9.46851372718811,-5.641791,6.0,-4.763889,5.0,0.319621,-0.373263
9.508654356002808,-5.641791,6.0,-4.777778,5.041667,0.568843,-0.936654
9.5487539768219,-5.641791,6.0,-4.791667,5.097222,0.456627,-0.257371
9.588852882385254,-5.641791,6.0,-4.847222,5.083333,0.075926,0.067732
9.62889552116394,-5.641791,6.0,-4.861111,5.111111,1.199641,-0.597716
9.668936729431152,-5.641791,6.0,-4.875,5.111111,-0.205157,-0.37209
9.709010362625122,-5.610256,5.994139,-4.861111,5.111111,0.350222,-0.396373
9.749077796936035,-5.295238,5.679121,-4.875,5.125,0.14748,-0.21127
9.789172887802124,-4.643224,5.027106,-4.833333,5.069445,0.027916,0.233157
9.829277276992798,-3.917949,4.301832,-4.694445,4.944445,-0.500016,0.522999
9.869379758834839,-2.467399,2.83663,-4.5,4.75,-1.146605,0.689094
9.909491539001465,-0.284249,0.65348,-4.111111,4.333333,-1.259287,1.04707
9.94959568977356,0.94652,-0.577289,-3.486111,3.722222,-1.83559,1.933459
9.989707231521606,2.550916,-2.167033,-2.75,2.958333,-2.220437,1.915236
10.029819965362549,4.030769,-3.646887,-1.833333,2.111111,-2.00315,2.528121
10.069892644882202,5.349451,-4.98022,-1.027778,1.083333,-2.953718,2.498287
10.109987020492554,6.0,-5.640941,-0.138889,0.222222,-3.106031,2.436032
10.15005612373352,6.0,-5.640941,0.805556,-0.652778,-2.073121,2.463503
10.190155744552612,6.0,-5.627135,1.416667,-1.208333,-1.934436,1.885375
10.230283737182617,6.0,-5.627135,1.930556,-1.791667,-1.83758,1.80073
10.270390033721924,6.0,-5.627135,2.458333,-2.25,-1.664804,1.400889
10.310461521148682,6.0,-5.627135,2.916667,-2.680556,-1.024928,1.470293
10.350685834884644,6.0,-5.627135,3.291667,-3.027778,-1.262278,1.107499
10.390799283981323,6.0,-5.627135,3.611111,-3.319444,-0.815299,1.390795
10.43090295791626,6.0,-5.627135,3.875,-3.555556,-0.673763,1.136747
10.470954656600952,6.0,-5.627135,4.097222,-3.791667,-0.964251,0.647617
10.511027097702026,6.0,-5.627135,4.291667,-3.958333,-0.871306,0.975981
10.551096200942993,6.0,-5.627135,4.444445,-4.138889,-0.705973,0.909629
10.591202974319458,6.0,-5.627135,4.597222,-4.25,-0.648655,0.324529
10.631269454956055,6.0,-5.627135,4.694445,-4.319445,-0.379122,0.470341
10.671364784240723,6.0,-5.640941,4.819445,-4.402778,-0.419598,0.445961
10.711466789245605,6.0,-5.640941,4.902778,-4.458333,-0.448663,0.644244
10.751571655273438,6.0,-5.627135,4.958333,-4.513889,-0.544106,0.651028
10.791685581207275,6.0,-5.627135,5.027778,-4.541667,-0.487375,0.08013
10.831755876541138,6.0,-5.627135,5.069445,-4.611111,-0.703496,0.747844
10.87182879447937,6.0,-5.627135,5.097222,-4.652778,-0.425048,0.549498
10.911959171295166,6.0,-5.627135,5.125,-4.666667,-0.31443,0.644981
10.952036142349243,6.0,-5.627135,5.180555,-4.722222,-0.85495,0.439544
10.992120265960693,6.0,-5.640941,5.194445,-4.763889,-0.284845,0.854272
11.032214641571045,6.0,-5.627135,5.180555,-4.763889,-0.381604,0.574615
11.072254419326782,6.0,-5.627135,5.208333,-4.791667,-0.395908,0.65399
11.112322330474854,4.741392,-4.357509,5.138889,-4.75,0.55793,-0.609877
11.15239930152893,3.232234,-2.848352,4.958333,-4.541667,0.777864,-0.464919
11.192502975463867,2.023443,-1.63956,4.555555,-4.166667,1.607319,-0.937983
11.232612133026123,0.045421,0.338462,3.986111,-3.597222,1.4908,-1.736835
11.272714138031006,0.221245,0.221245,3.333333,-2.944444,1.176383,-1.16035
11.312898874282837,1.041758,1.041758,2.708333,-2.208333,0.615709,-1.637542
11.353895902633667,2.492308,2.492308,2.444444,-1.597222,-0.162805,-1.79963
11.393984079360962,4.668132,4.668132,2.416667,-0.916667,-0.997801,-2.222985
11.43405556678772,4.792674,4.792674,2.625,-0.166667,-0.91541,-2.392296
11.47412633895874,4.792674,4.792674,2.875,0.611111,-0.723526,-1.974562
11.51423692703247,4.792674,4.792674,3.083333,0.958333,-0.387902,-1.777488
11.554340362548828,4.792674,4.792674,3.263889,1.402778,-1.257396,-1.295285
11.594454765319824,4.792674,4.792674,3.416667,1.819444,-0.529423,-1.339582
11.6346755027771,4.792674,4.792674,3.541667,2.180556,-0.411327,-1.304452
11.674769163131714,4.792674,4.792674,3.652778,2.472222,-0.649458,-1.118675
11.714871406555176,4.792674,4.792674,3.722222,2.708333,-1.029997,-0.968654
11.75495171546936,4.792674,4.792674,3.791667,2.930556,-0.288224,-0.868268
11.795022249221802,4.792674,4.792674,3.847222,3.083333,-0.745525,-0.649395
11.835092067718506,4.792674,4.792674,3.888889,3.25,-0.733893,-0.47743
11.875205039978027,4.792674,4.792674,3.944444,3.375,-0.591821,-0.281737
11.915296792984009,4.792674,4.792674,3.986111,3.5,-0.313436,-0.574303
11.955405712127686,4.792674,4.792674,4.013889,3.569444,-0.53338,-0.656808
11.995511054992676,4.792674,4.792674,4.013889,3.666667,-0.580283,-0.458401
12.035588026046753,4.792674,4.792674,4.055555,3.75,-0.728906,-0.712946
12.075702428817749,4.792674,4.792674,4.083333,3.777778,-0.634069,-0.122515
12.115801334381104,4.792674,4.792674,4.069445,3.819444,-0.417489,-0.256633
12.15595030784607,4.792674,4.792674,4.111111,3.875,-0.281345,-0.002275
12.196020364761353,4.792674,4.792674,4.111111,3.902778,-0.284133,-0.122286
12.236091375350952,4.792674,4.792674,4.125,3.944444,-0.31278,-0.444282
12.276185512542725,4.792674,4.792674,4.125,3.972222,-0.296018,-0.99939
12.31628131866455,4.792674,4.792674,4.125,4.0,-0.297502,-0.251038
12.356391906738281,4.792674,4.792674,4.152778,4.0,0.104548,-0.861061
12.39647388458252,4.162638,4.162638,4.138889,3.972222,-0.305518,0.144611
12.436550855636597,1.957509,1.957509,4.013889,3.875,0.77398,0.791584
12.476666688919067,-0.0,0.0,3.638889,3.486111,1.601349,1.144329
12.516814231872559,-0.0,0.0,3.055556,2.916667,1.448369,1.412276
12.556920766830444,-1.12967,-1.12967,2.472222,2.305556,1.530889,1.552534
12.596985816955566,-2.477656,-2.477656,1.833333,1.736111,1.630396,1.703959
12.637067556381226,-3.144322,-3.144322,1.138889,0.958333,1.764926,1.70854
12.67717170715332,-3.166301,-3.166301,0.388889,0.513889,1.394183,1.581056
12.717239141464233,-3.166301,-3.166301,0.055556,-0.375,1.756941,1.365894
12.757346630096436,-3.166301,-3.166301,-0.527778,-0.277778,1.451099,1.460027
12.79744005203247,-3.166301,-3.166301,-0.763889,-0.666667,1.140299,0.924341
12.837543249130249,-3.166301,-3.166301,-1.0,-0.972222,0.56176,0.949946
12.877657651901245,-3.166301,-3.166301,-1.277778,-1.194444,0.864099,0.843953
12.917858839035034,-3.166301,-3.166301,-1.5,-1.458333,0.95638,0.8601
12.957973957061768,-3.166301,-3.166301,-1.638889,-1.583333,0.698868,0.746832
12.998043298721313,-3.166301,-3.166301,-1.805556,-1.722222,0.885068,0.625105
13.038113832473755,-3.166301,-3.166301,-1.916667,-1.847222,0.804774,0.466745
13.078188180923462,-3.166301,-3.166301,-2.027778,-1.944444,0.60672,0.634843
13.118258476257324,-3.166301,-3.166301,-2.111111,-2.013889,0.638649,0.419389
13.158363342285156,-3.166301,-3.166301,-2.194444,-2.083333,0.471863,0.666642
13.198455095291138,-3.166301,-3.166301,-2.263889,-2.125,0.534658,0.637379
13.238523244857788,-3.166301,-3.166301,-2.291667,-2.152778,0.590556,0.267246
13.278592109680176,-3.166301,-3.166301,-2.347222,-2.194444,0.0535,0.410897
13.318642377853394,-3.166301,-3.166301,-2.375,-2.222222,0.431697,0.579857
13.358711957931519,-3.166301,-3.166301,-2.416667,-2.25,0.40757,0.353912
13.39881157875061,-3.166301,-3.166301,-2.444444,-2.305556,0.386411,0.692719
13.438929080963135,-3.166301,-3.166301,-2.472222,-2.333333,0.3776,0.253077
13.478997707366943,-3.166301,-3.166301,-2.486111,-2.347222,0.335376,0.519061
13.519073009490967,-3.166301,-3.166301,-2.486111,-2.375,0.263349,0.171473
13.559142112731934,-3.166301,-3.166301,-2.513889,-2.402778,0.174866,0.543374
13.599233865737915,-3.166301,-3.166301,-2.541667,-2.416667,0.14001,0.418896
13.639304637908936,-3.166301,-3.166301,-2.541667,-2.416667,0.461671,0.389343
13.679372549057007,-3.166301,-3.166301,-2.555556,-2.444444,0.431544,0.120393
13.71945834159851,-3.166301,-3.166301,-2.541667,-2.458333,0.182833,0.165642
13.75956106185913,-3.166301,-3.166301,-2.583333,-2.472222,0.428402,0.378261
13.799629211425781,-3.166301,-3.166301,-2.597222,-2.458333,0.480773,0.516578
13.83974003791809,-3.166301,-3.166301,-2.569444,-2.5,0.102954,0.593331
13.879867315292358,-3.166301,-3.166301,-2.611111,-2.458333,0.017465,0.534404
13.919983625411987,-3.166301,-3.166301,-2.611111,-2.513889,0.160719,0.403503
13.960055351257324,-3.166301,-3.166301,-2.597222,-2.5,0.13027,0.438699
14.000149250030518,-3.166301,-3.166301,-2.597222,-2.5,0.256911,0.546032
14.04025411605835,-3.166301,-3.166301,-2.611111,-2.513889,0.467643,0.210944
14.08035945892334,-3.166301,-3.166301,-2.597222,-2.541667,0.389149,0.362234
14.120435237884521,-3.166301,-3.166301,-2.583333,-2.5,0.16819,0.169837
14.160545587539673,-3.166301,-3.166301,-2.597222,-2.527778,0.277345,0.113379
14.200613975524902,-3.166301,-3.166301,-2.597222,-2.527778,0.50778,0.39451
14.240720272064209,-3.166301,-3.166301,-2.625,-2.541667,0.276955,0.205075
14.280818939208984,-3.166301,-3.166301,-2.611111,-2.541667,0.218861,0.383498
14.32089376449585,-3.166301,-3.166301,-2.597222,-2.541667,0.058905,0.395926
14.361900568008423,-3.166301,-3.166301,-2.583333,-2.527778,0.282437,0.241008
14.401980876922607,-3.166301,-3.166301,-2.583333,-2.513889,0.201752,0.266054
14.442053079605103,-3.129671,-3.129671,-2.611111,-2.513889,0.19898,0.15429
14.482125520706177,-2.521612,-2.521612,-2.541667,-2.472222,-0.093454,-0.046483
14.522197484970093,-1.408059,-1.408059,-2.444444,-2.375,-0.70231,-0.377341
14.562292337417603,-0.0,0.0,-2.138889,-2.069444,-0.774632,-0.772176
14.60236644744873,0.675458,0.675458,-1.75,-1.680556,-1.581762,-1.433085
14.642438411712646,2.990476,2.990476,-1.222222,-1.125,-2.144267,-1.859457
14.682505369186401,4.792674,4.792674,-0.569444,-0.597222,-2.582611,-2.46405
14.722607612609863,4.792674,4.792674,0.347222,0.291667,-1.934903,-1.269952
14.76267957687378,4.792674,4.792674,0.819444,0.777778,-1.767245,-1.661648
14.802749633789062,4.792674,4.792674,1.319444,1.222222,-1.761763,-1.544519
14.842822551727295,4.792674,4.792674,1.722222,1.666667,-1.38018,-1.36039
14.882953405380249,4.792674,4.792674,2.111111,2.013889,-0.970375,-1.030585
14.923025608062744,4.792674,4.792674,2.416667,2.347222,-1.064774,-1.148309
14.963122129440308,4.792674,4.792674,2.708333,2.611111,-0.941651,-0.973831
15.003198623657227,4.792674,4.792674,2.944444,2.833333,-1.338169,-1.024608
15.043311357498169,4.792674,4.792674,3.125,3.041667,-0.739792,-1.047303
15.083411693572998,4.792674,4.792674,3.277778,3.180556,-0.386956,-0.489584
15.123515844345093,4.792674,4.792674,3.416667,3.319444,-0.541133,-0.252482
15.163624286651611,4.792674,4.792674,3.555556,3.430556,-0.338152,-0.573161
15.203695297241211,4.792674,4.792674,3.652778,3.527778,-0.824352,-0.303744
15.24376893043518,4.792674,4.792674,3.736111,3.625,-0.49323,-0.41632
15.283878326416016,4.792674,4.792674,3.805556,3.708333,-0.214425,-0.883003
15.323983192443848,4.792674,4.792674,3.847222,3.777778,-0.556684,-0.364407
15.364052295684814,4.792674,4.792674,3.902778,3.805556,-0.276582,-0.456332
15.404123306274414,4.792674,4.792674,3.930556,3.861111,-0.629312,-0.342415
15.44422698020935,4.792674,4.792674,3.958333,3.902778,-0.522127,-0.373606
15.484435081481934,4.792674,4.792674,3.986111,3.930556,-0.103155,-0.268356
15.524547576904297,4.792674,4.792674,4.013889,3.958333,-0.727459,-0.319417
15.564613103866577,4.792674,4.792674,4.041667,3.972222,-0.330753,-0.561459
15.604727983474731,4.792674,4.792674,4.055555,4.0,-0.075695,-0.081245
15.644839525222778,4.792674,4.792674,4.069445,4.041667,-0.451964,-0.629143
15.684895992279053,4.792674,4.792674,4.097222,4.027778,-0.085803,-0.306915
15.7250075340271,4.792674,4.792674,4.111111,4.027778,0.014926,-0.331802
15.765076875686646,4.792674,4.792674,4.138889,4.027778,0.22302,-0.386269
15.80517292022705,4.792674,4.792674,4.125,4.027778,0.027053,-0.351703
15.845275402069092,4.792674,4.792674,4.152778,4.027778,-0.672578,-0.261023
15.885359048843384,4.792674,4.792674,4.138889,4.0,-0.219194,-0.566139
15.925464868545532,4.792674,4.792674,4.166667,4.027778,-0.30455,-0.227901
15.965585947036743,4.792674,4.792674,4.125,4.055555,0.257011,-0.279861
16.005699157714844,4.792674,4.792674,4.166667,4.055555,0.050015,-0.323585
16.045791149139404,4.792674,4.792674,4.166667,4.055555,0.108145,0.082693
16.085862159729004,4.792674,4.792674,4.152778,4.055555,-0.069065,-0.488527
16.125967264175415,4.792674,4.792674,4.152778,4.069445,-0.513427,-0.369402
16.166036128997803,4.792674,4.792674,4.138889,4.041667,-0.404144,-0.086864
16.20610785484314,4.792674,4.792674,4.152778,4.069445,-0.488217,-0.484664
16.24620246887207,4.792674,4.792674,4.166667,4.069445,-0.4138,-0.030272
16.28627300262451,4.792674,4.792674,4.152778,4.083333,-0.323771,-0.216741
16.326369047164917,4.792674,4.792674,4.138889,4.097222,-0.780861,-0.23512
16.36648416519165,4.792674,4.792674,4.152778,4.083333,-0.476528,-0.140076
16.406599760055542,4.792674,4.792674,4.166667,4.083333,-0.387326,-0.09559
16.446701526641846,4.792674,4.792674,4.152778,4.097222,-0.327218,-0.349166
16.48678183555603,4.792674,4.792674,4.152778,4.083333,-0.550657,-0.366411
16.526895761489868,4.792674,4.792674,4.166667,4.041667,-0.204503,-0.628642
16.56709623336792,4.792674,4.792674,4.180555,4.055555,-0.263179,-0.316117
16.607203006744385,4.792674,4.792674,4.152778,4.041667,-0.123662,-0.315726
16.64731001853943,4.792674,4.792674,4.166667,4.069445,-0.226594,-0.438179
16.687387228012085,4.631502,4.631502,4.180555,4.069445,-0.06435,-0.28602
16.727492809295654,2.257876,2.257876,4.125,4.027778,0.73631,0.852249
16.767594575881958,-0.0,0.0,3.819444,3.708333,1.447959,1.375527
16.80766534805298,-0.0,0.0,3.236111,3.125,1.295005,1.448672
16.847774744033813,-1.547253,-1.547253,2.583333,2.541667,1.729559,1.859216
16.88788604736328,-3.049084,-3.049084,1.902778,1.847222,1.954543,1.923093
16.927961826324463,-3.283517,-3.283517,1.152778,1.027778,1.752747,1.741295
16.968031644821167,-3.283517,-3.283517,0.361111,0.527778,1.509936,1.780335
