t_s,cmdL,cmdR,velL,velR,iqL,iqR
3.970360279083252,-1.969947,2.0,-0.486111,0.5,0.487265,-0.665534
4.010477542877197,-1.965142,2.0,-0.444444,0.458333,0.706765,-0.720421
4.0508129596710205,-1.965142,2.0,-0.597222,0.597222,0.654417,-0.664356
4.090901851654053,-1.965142,2.0,-0.638889,0.666667,0.372818,-0.642582
4.130975246429443,-1.965142,2.0,-0.805556,0.763889,0.441496,-0.676299
4.17104959487915,-1.965142,2.0,-0.875,0.847222,0.17031,-0.544029
4.211160898208618,-1.965142,2.0,-0.944444,0.916667,0.319025,-0.505424
4.251373767852783,-1.965142,2.0,-1.055556,1.013889,0.28949,-0.446666
4.291447639465332,-1.965142,2.0,-1.111111,1.069444,0.467222,-0.669465
4.3315513134002686,-1.965142,2.0,-1.138889,1.111111,-0.098395,-0.777114
4.3716278076171875,-1.965142,2.0,-1.222222,1.152778,0.766084,-0.479736
4.4117045402526855,-1.965142,2.0,-1.263889,1.194444,0.229955,-0.37292
4.451941967010498,-1.969947,2.0,-1.305556,1.194444,0.310844,-0.255953
4.49201226234436,-1.969947,2.0,-1.291667,1.25,0.401763,-0.401214
4.5321197509765625,-1.969947,2.0,-1.333333,1.25,0.339819,-0.274377
4.572215557098389,-1.965142,2.0,-1.319444,1.277778,0.030436,-0.698701
4.612286806106567,-1.638095,1.67326,-1.333333,1.291667,0.105359,-0.309352
4.652466535568237,-0.937241,0.972405,-1.291667,1.208333,-0.028097,0.327609
4.692583084106445,0.017582,0.017582,-1.138889,1.097222,-0.172702,0.649524
4.732682943344116,0.735531,-0.700366,-0.902778,0.888889,-0.693644,0.747262
4.772752523422241,1.621978,-1.586813,-0.652778,0.555556,-0.896506,1.105859
4.81289267539978,2.0,-1.965057,-0.361111,0.319444,-1.048275,1.111517
4.8529746532440186,2.0,-1.965057,0.388889,-0.263889,-0.734827,0.693805
4.893078565597534,2.0,-1.965057,0.291667,-0.263889,-0.841768,0.611519
4.933204650878906,2.0,-1.965057,0.472222,-0.527778,-0.708722,0.659828
4.973315715789795,2.0,-1.965057,0.597222,-0.680556,-0.754689,0.410105
5.013428449630737,2.0,-1.969874,0.791667,-0.777778,-0.68754,0.537297
5.053557634353638,2.0,-1.965057,0.875,-0.847222,-0.624236,0.623785
5.093670845031738,2.0,-1.965057,0.958333,-0.930556,-0.484511,0.53119
5.133909225463867,2.0,-1.969874,1.055556,-1.0,-0.394287,0.532419
5.173979759216309,2.0,-1.969874,1.138889,-1.069444,-0.493858,0.434137
5.214049339294434,2.0,-1.965057,1.208333,-1.111111,-0.449381,0.35336
5.254128456115723,2.0,-1.965057,1.277778,-1.138889,-0.433538,0.381283
5.294241428375244,2.0,-1.965057,1.347222,-1.194444,-0.486638,0.457446
5.334470510482788,1.922344,-1.88718,1.361111,-1.208333,-0.56073,0.15255
5.37457537651062,1.646398,-1.616117,1.333333,-1.25,-0.224867,0.357426
5.414679527282715,0.708669,-0.673504,1.305556,-1.194444,0.275467,-0.195116
5.454785346984863,0.017582,0.012698,1.152778,-1.041667,0.407502,-0.357171
5.4948554039001465,0.017582,0.017582,0.902778,-0.791667,0.231,-0.28336
5.534900903701782,-0.092308,0.127473,0.722222,-0.583333,0.271934,-0.143731
5.5749711990356445,-0.612454,0.642735,0.555556,-0.444444,0.534589,-0.383409
5.615040063858032,-1.327961,1.358242,0.277778,-0.222222,0.652152,-0.73188
5.655138731002808,-1.957998,1.988278,0.041667,0.222222,0.853088,-0.834213
5.6952409744262695,-1.965142,2.0,-0.486111,0.277778,0.773924,-0.778534
5.735307931900024,-1.965142,2.0,-0.277778,0.472222,0.871911,-0.694024
5.7753753662109375,-1.965142,2.0,-0.597222,0.611111,0.377147,-0.782581
5.815490961074829,-1.965142,2.0,-0.666667,0.666667,0.68942,-0.661639
5.855592966079712,-1.965142,2.0,-0.736111,0.805556,0.538795,-0.55086
5.895705461502075,-1.965142,2.0,-0.833333,0.875,0.365744,-0.125628
5.93580961227417,-1.965142,2.0,-0.930556,0.944444,0.002856,-0.531683
5.975885391235352,-1.965142,2.0,-1.0,1.027778,-0.043641,-0.472018
6.015978097915649,-1.965142,2.0,-1.069444,1.069444,0.328948,-0.543029
6.056046009063721,-1.965142,2.0,-1.138889,1.138889,0.042721,-0.449296
6.096161365509033,-1.965142,2.0,-1.25,1.166667,-0.280815,-0.432561
6.136266231536865,-1.965142,2.0,-1.236111,1.222222,0.323237,-0.429901
6.176381587982178,-1.965142,2.0,-1.277778,1.236111,0.477779,-0.382083
6.2164833545684814,-1.965142,2.0,-1.277778,1.263889,0.175957,-0.224267
6.25660252571106,-1.965142,2.0,-1.319444,1.291667,-0.126566,-0.452646
6.296719789505005,-1.965142,2.0,-1.319444,1.277778,0.061788,-0.369703
6.336791038513184,-1.821245,1.85641,-1.347222,1.319444,0.345782,-0.146201
6.3769211769104,-0.920147,0.950427,-1.319444,1.291667,-0.237701,-0.271771
6.416988849639893,0.046886,-0.016606,-1.152778,1.125,-0.225702,0.334928
6.457080602645874,0.894261,-0.859097,-0.888889,0.902778,-0.743263,0.669728
6.497185707092285,1.800244,-1.765079,-0.541667,0.569444,-0.891975,0.94016
6.537264585494995,2.0,-1.969874,-0.125,0.111111,-0.902726,0.921255
6.577380418777466,2.0,-1.965057,-0.013889,0.013889,-0.978388,0.915513
6.617522954940796,2.0,-1.969874,0.486111,-0.5,-0.715304,0.669414
6.657636642456055,2.0,-1.965057,0.444444,-0.458333,-0.59672,0.688745
6.697703838348389,2.0,-1.969874,0.625,-0.583333,-0.756788,0.639093
6.737773656845093,2.0,-1.969874,0.736111,-0.680556,-0.511104,0.602098
6.77789044380188,2.0,-1.965057,0.847222,-0.763889,-0.551154,0.537562
6.81795597076416,2.0,-1.965057,0.944444,-0.847222,-0.592255,0.618893
6.858182668685913,2.0,-1.965057,1.027778,-0.916667,-0.712149,0.343227
6.898277997970581,2.0,-1.965057,1.111111,-1.0,-0.735257,0.467211
6.93838357925415,2.0,-1.965057,1.180556,-1.055556,-0.485164,1.07959
6.978501796722412,2.0,-1.965057,1.236111,-1.097222,-0.46815,0.401276
7.018603801727295,2.0,-1.965057,1.333333,-1.152778,-0.427252,0.368186
7.058730363845825,2.0,-1.965057,1.375,-1.180556,-0.601892,0.215363
7.098807334899902,2.0,-1.969874,1.402778,-1.194444,-0.476444,0.325198
7.138876914978027,2.0,-1.965057,1.430556,-1.236111,-0.30525,0.42029
7.1789870262146,2.0,-1.965057,1.430556,-1.236111,-0.233353,0.257213
7.219056606292725,2.0,-1.965057,1.444444,-1.263889,-0.66689,0.404337
7.259164094924927,1.95409,-1.918926,1.430556,-1.291667,-1.179767,0.180735
7.299235820770264,0.823443,-0.793162,1.375,-1.25,0.172146,-0.441867
7.33935022354126,-0.07033,0.105495,1.263889,-1.097222,0.794439,-0.53833
7.379465579986572,-0.973871,1.009035,0.944444,-0.833333,0.763006,-0.874054
7.4195334911346436,-1.850549,1.885714,0.583333,-0.486111,1.023641,-0.796488
7.459650278091431,-1.965142,2.0,0.125,-0.125,0.956213,-0.964639
7.49972128868103,-1.965142,2.0,0.013889,0.458333,1.111868,-0.626126
7.539791584014893,-1.965142,2.0,-0.333333,0.277778,0.776415,-0.78055
7.579823970794678,-1.965142,2.0,-0.444444,0.5,0.66151,-0.734037
7.61989426612854,-1.965142,2.0,-0.694444,0.680556,0.547468,-0.649618
7.6599531173706055,-1.965142,2.0,-0.777778,0.763889,0.784034,-0.459389
7.700022459030151,-1.965142,2.0,-0.861111,0.819444,0.689942,-0.597192
7.740173578262329,-1.965142,2.0,-0.944444,0.930556,0.419928,-0.427197
7.780288934707642,-1.965142,2.0,-1.0,0.972222,0.295616,-0.437902
7.820367813110352,-1.965142,2.0,-1.097222,1.055556,0.324389,-0.412589
7.860470533370972,-1.965142,2.0,-1.180556,1.111111,0.312512,-0.385055
7.900536060333252,-1.965142,2.0,-1.236111,1.138889,0.485547,-0.349644
7.940649032592773,-1.965142,2.0,-1.236111,1.180556,0.265669,-0.413451
7.9807610511779785,-1.965142,2.0,-1.291667,1.208333,0.699592,-0.463668
8.02082371711731,-1.965142,2.0,-1.319444,1.222222,0.287776,-0.326843
8.060893058776855,-1.965142,2.0,-1.319444,1.25,0.105204,-0.533299
8.101004123687744,-1.965142,2.0,-1.333333,1.263889,0.202718,-0.328535
8.141078233718872,-1.965142,2.0,-1.347222,1.305556,0.349847,-0.320945
8.181172847747803,-1.965142,2.0,-1.333333,1.305556,0.404125,-0.010399
8.221285104751587,-1.965142,2.0,-1.347222,1.291667,0.196921,0.015422
8.261355876922607,-1.723565,1.753846,-1.333333,1.305556,0.102687,-0.265854
8.301422119140625,-1.042247,1.077412,-1.305556,1.277778,-0.198653,-0.130763
8.341536521911621,-0.128938,0.164103,-1.194444,1.152778,-0.701124,0.407957
8.381607055664062,0.225153,-0.189988,-0.986111,0.986111,-0.776126,0.477992
8.421736717224121,0.923565,-0.888401,-0.763889,0.666667,-0.809688,0.462376
8.461820125579834,1.553602,-1.518437,-0.416667,0.458333,-0.853329,0.78491
8.50189208984375,2.0,-1.965057,-0.125,0.069444,-0.877302,0.937704
8.541966199874878,2.0,-1.965057,0.472222,-0.486111,-0.675247,0.856589
8.582035779953003,2.0,-1.965057,0.208333,-0.222222,-0.561118,0.868725
8.622144937515259,2.0,-1.965057,0.458333,-0.430556,-0.741007,0.729574
8.66228175163269,2.0,-1.965057,0.583333,-0.555556,-0.687903,0.315907
8.702354431152344,2.0,-1.965057,0.680556,-0.666667,-0.757685,0.677944
8.742469310760498,2.0,-1.965057,0.833333,-0.777778,-0.185558,0.46066
8.782535314559937,2.0,-1.965057,0.916667,-0.861111,-0.26209,0.492914
8.822605848312378,2.0,-1.965057,1.013889,-0.930556,-0.442793,0.721609
8.862719058990479,2.0,-1.965057,1.083333,-0.972222,-0.74443,0.338554
8.902786493301392,2.0,-1.965057,1.166667,-1.041667,0.126431,0.434007
8.94281816482544,2.0,-1.965057,1.208333,-1.097222,-0.289796,0.248659
8.982898950576782,2.0,-1.965057,1.263889,-1.111111,-0.036937,0.246865
9.02297329902649,2.0,-1.965057,1.333333,-1.166667,-0.328626,0.411658
9.063043355941772,2.0,-1.965057,1.388889,-1.166667,-0.338999,0.501864
9.103148698806763,2.0,-1.965057,1.388889,-1.222222,-0.454019,0.30787
9.14322304725647,2.0,-1.965057,1.402778,-1.222222,-0.270501,0.357044
9.183452606201172,2.0,-1.965057,1.444444,-1.25,-0.082971,0.311183
9.22352123260498,2.0,-1.965057,1.416667,-1.277778,-0.16004,0.327715
9.26362133026123,2.0,-1.965057,1.430556,-1.263889,-0.06366,0.30892
9.30369782447815,2.0,-1.965057,1.430556,-1.291667,-0.504694,0.426771
9.343810558319092,1.95409,-1.918926,1.430556,-1.305556,-0.093739,0.244968
9.384029388427734,0.755067,-0.724786,1.416667,-1.291667,0.199574,-0.296698
9.424097299575806,0.01514,0.01514,1.305556,-1.180556,0.342476,-0.49007
9.464199542999268,-0.495238,0.530403,1.069444,-0.888889,0.745302,-0.513834
9.504278659820557,-1.208303,1.243468,0.694444,-0.638889,0.672171,-0.730222
9.54439115524292,-1.80171,1.836874,0.472222,-0.430556,0.968174,-1.03947
9.584608316421509,-1.965142,2.0,0.069444,0.125,0.957108,-0.813024
9.624722719192505,-1.965142,2.0,0.013889,0.25,1.367265,-0.783375
9.664835214614868,-1.965142,2.0,-0.291667,0.402778,0.771105,-0.608288
9.704892635345459,-1.969947,2.0,-0.430556,0.569444,0.6871,-0.73549
9.744964599609375,-1.969947,2.0,-0.597222,0.652778,0.503965,-0.619763
9.785147905349731,-1.965142,2.0,-0.694444,0.763889,0.421963,-0.712588
9.825263261795044,-1.965142,2.0,-0.791667,0.847222,0.456235,-0.503825
9.865370512008667,-1.969947,2.0,-0.875,0.958333,0.595287,-0.655051
9.905477046966553,-1.965142,2.0,-0.972222,1.0,0.763388,-0.420953
9.945594787597656,-1.965142,2.0,-1.083333,1.069444,0.722723,-0.423324
9.985663652420044,-1.965142,2.0,-1.125,1.111111,0.473574,-0.399077
10.02577519416809,-1.965142,2.0,-1.166667,1.166667,0.251006,-0.359527
10.065890550613403,-1.965142,2.0,-1.291667,1.194444,1.133169,-0.293683
10.10595965385437,-1.965142,2.0,-1.277778,1.194444,0.297377,-0.438619
10.146028995513916,-1.969947,2.0,-1.305556,1.263889,0.047047,-0.153769
10.186105012893677,-1.965142,2.0,-1.333333,1.277778,1.024585,-0.111284
10.226219177246094,-1.969947,2.0,-1.333333,1.305556,0.468247,-0.355824
10.26632022857666,-1.969947,2.0,-1.347222,1.291667,0.289402,-0.236716
10.306422710418701,-1.852992,1.888156,-1.347222,1.319444,0.10308,-0.332716
10.346529960632324,-1.152137,1.187302,-1.333333,1.291667,-0.197552,-0.010502
10.386641025543213,-0.246154,0.281319,-1.25,1.180556,-0.190327,0.288164
10.426757574081421,0.151893,-0.121612,-1.041667,0.958333,-0.660966,0.586062
10.466898918151855,0.845421,-0.810256,-0.819444,0.75,-0.728042,0.509372
10.506969451904297,1.424176,-1.389011,-0.527778,0.388889,-0.824795,0.72692
10.547040224075317,1.980953,-1.945788,-0.097222,0.152778,-0.957289,1.001623
10.58717656135559,2.0,-1.969874,-0.013889,-0.472222,-1.117662,0.834517
10.627289056777954,2.0,-1.965057,0.333333,-0.180556,-1.204839,0.869782
10.667530059814453,2.0,-1.965057,0.458333,-0.458333,-0.858767,1.010757
10.707632064819336,2.0,-1.965057,0.652778,-0.527778,-0.596615,0.711268
10.747731447219849,2.0,-1.965057,0.722222,-0.611111,-0.630737,0.479155
10.787798404693604,2.0,-1.965057,0.902778,-0.75,-0.416437,0.561504
10.827900886535645,2.0,-1.965057,0.972222,-0.833333,-0.56927,0.437872
10.86796760559082,2.0,-1.965057,1.041667,-0.944444,-0.461962,0.491916
10.90803861618042,2.0,-1.965057,1.097222,-0.986111,-0.549832,0.525659
10.948105096817017,2.0,-1.965057,1.180556,-1.027778,-0.444079,0.555709
10.988208293914795,2.0,-1.965057,1.277778,-1.083333,-0.104554,0.322829
11.02831768989563,2.0,-1.965057,1.291667,-1.138889,-0.278218,0.462656
11.068533658981323,2.0,-1.965057,1.347222,-1.152778,-0.060654,0.788082
11.108646631240845,2.0,-1.965057,1.388889,-1.180556,-0.123964,0.283836
11.148749351501465,2.0,-1.965057,1.416667,-1.236111,-0.312694,0.50338
11.188905000686646,2.0,-1.965057,1.430556,-1.236111,0.035591,0.102302
11.228977918624878,2.0,-1.965057,1.416667,-1.263889,0.002337,0.453065
11.269057750701904,2.0,-1.965057,1.430556,-1.263889,-0.332698,0.234317
11.309173107147217,2.0,-1.965057,1.430556,-1.291667,-0.495103,0.432102
11.349271535873413,2.0,-1.965057,1.416667,-1.291667,-0.594989,0.453803
11.389376878738403,1.64884,-1.613675,1.430556,-1.305556,-0.457581,0.10614
11.42949366569519,0.503541,-0.47326,1.333333,-1.305556,0.260539,-0.203913
11.469569444656372,0.01514,0.01514,1.236111,-1.152778,1.054935,-0.243122
11.509682655334473,-0.63199,0.667155,0.944444,-0.902778,0.41975,-0.494657
11.549927949905396,-0.934799,0.969963,0.666667,-0.555556,0.844418,-0.70195
11.5899977684021,-1.525763,1.560928,0.333333,-0.236111,0.671932,-0.786055
11.630064964294434,-1.969947,2.0,0.041667,-0.027778,0.834751,-1.195397
11.670141220092773,-1.965142,2.0,-0.347222,0.375,0.756374,-0.759264
11.710246324539185,-1.965142,2.0,-0.333333,0.416667,0.68496,-0.704065
11.750478744506836,-1.965142,2.0,-0.486111,0.583333,0.708937,-0.64071
11.7905912399292,-1.965142,2.0,-0.694444,0.680556,0.564972,-0.642592
11.830694437026978,-1.965142,2.0,-0.791667,0.791667,0.671464,-0.543298
11.870843887329102,-1.965142,2.0,-0.888889,0.847222,0.674758,-0.729784
11.9108726978302,-1.965142,2.0,-0.944444,0.958333,0.720456,-0.640966
11.950939655303955,-1.969947,2.0,-1.013889,1.013889,0.328957,-0.326635
11.991009950637817,-1.965142,2.0,-1.111111,1.069444,0.372786,-0.357831
12.031113147735596,-1.965142,2.0,-1.208333,1.111111,0.397107,-0.455075
12.071218967437744,-1.969947,2.0,-1.263889,1.166667,0.576204,-0.364782
12.11133360862732,-1.965142,2.0,-1.291667,1.194444,0.406627,-0.446626
12.151569604873657,-1.969947,2.0,-1.319444,1.222222,0.189289,-0.750253
12.191681146621704,-1.965142,2.0,-1.333333,1.236111,-0.018608,-0.412973
12.2317795753479,-1.965142,2.0,-1.305556,1.277778,0.860368,-0.078089
12.271899938583374,-1.969947,2.0,-1.347222,1.277778,0.327115,-0.329384
12.311971187591553,-1.965142,2.0,-1.333333,1.305556,0.264285,-0.161506
12.352003574371338,-1.965142,2.0,-1.347222,1.305556,0.613325,-0.348104
12.3920738697052,-1.965142,2.0,-1.361111,1.319444,-0.023387,-0.339576
12.43213939666748,-1.9116,1.94188,-1.361111,1.319444,0.592543,-0.345374
12.472238063812256,-1.342613,1.372894,-1.333333,1.291667,0.064363,-0.12629
12.512341737747192,-0.31453,0.349695,-1.208333,1.180556,-0.320151,0.294701
12.552415609359741,0.415629,-0.380464,-1.0,0.972222,-0.684796,0.676041
12.59248423576355,1.473016,-1.437851,-0.666667,0.583333,-0.941037,0.999236
12.632586002349854,2.0,-1.965057,-0.333333,0.194444,-0.984317,0.817986
12.672700643539429,2.0,-1.965057,0.333333,0.027778,-0.983157,0.969997
12.7128164768219,2.0,-1.965057,0.180556,-0.430556,-0.941647,0.72537
12.752893447875977,2.0,-1.969874,0.458333,-0.388889,-0.74947,0.653474
12.79296350479126,2.0,-1.965057,0.597222,-0.569444,-0.687522,0.78174
12.833030462265015,2.0,-1.969874,0.694444,-0.638889,-0.720722,0.690393
12.87315821647644,2.0,-1.965057,0.861111,-0.736111,-0.454503,0.600208
12.913271188735962,2.0,-1.965057,0.916667,-0.833333,-0.460029,0.708706
12.95334792137146,2.0,-1.965057,1.013889,-0.902778,-0.575768,0.601763
12.993465423583984,2.0,-1.965057,1.083333,-0.972222,-0.455248,0.448388
13.033566236495972,2.0,-1.965057,1.152778,-1.027778,-0.734932,0.369845
13.073678493499756,2.0,-1.965057,1.208333,-1.083333,-0.320892,0.3633
13.113791942596436,2.0,-1.965057,1.263889,-1.138889,-0.48207,0.362352
13.153868675231934,2.0,-1.965057,1.347222,-1.152778,-0.314194,0.418223
13.193939924240112,2.0,-1.965057,1.375,-1.208333,-0.008038,0.372447
13.234086990356445,2.0,-1.965057,1.416667,-1.208333,-0.61239,0.359334
13.274190187454224,2.0,-1.969874,1.416667,-1.25,-0.659897,0.355578
13.314289569854736,1.86862,-1.833455,1.430556,-1.263889,-0.182037,0.426743
13.354395627975464,1.128694,-1.093529,1.375,-1.208333,-0.100818,0.002249
13.39451289176941,0.696459,-0.661294,1.291667,-1.138889,0.119351,-0.168153
13.434605121612549,0.125031,-0.09475,1.083333,-1.027778,0.330382,-0.308157
13.474724054336548,0.017582,0.017582,0.861111,-0.819444,0.383777,-0.297353
13.514827966690063,0.01514,0.01514,0.666667,-0.611111,0.258846,-0.129916
13.554882287979126,0.017582,0.017582,0.5,-0.375,0.031336,-0.001706
13.595003604888916,0.01514,0.01514,0.375,-0.166667,0.148016,-0.035848
13.635068893432617,0.010256,0.020024,0.097222,-0.180556,0.081443,-0.052991
13.67513918876648,-0.026374,0.061538,-0.097222,-0.069444,0.020346,0.007415
