duty,dir,motor,sample_idx,adc_raw
30,REV,left,630,528
30,REV,left,631,580
30,REV,left,632,608
30,REV,left,633,601
30,REV,left,634,525
30,REV,left,635,514
30,REV,left,636,511
30,REV,left,637,454
30,REV,left,638,396
30,REV,left,639,344
30,REV,left,640,301
30,REV,left,641,265
30,REV,left,642,235
30,REV,left,643,216
30,REV,left,644,200
30,REV,left,645,198
30,REV,left,646,185
30,REV,left,647,185
30,REV,left,648,179
30,REV,left,649,188
30,REV,left,650,220
30,REV,left,651,314
30,REV,left,652,422
30,REV,left,653,501
30,REV,left,654,534
30,REV,left,655,583
30,REV,left,656,581
30,REV,left,657,547
30,REV,left,658,511
30,REV,left,659,479
30,REV,left,660,434
30,REV,left,661,368
30,REV,left,662,317
30,REV,left,663,277
30,REV,left,664,253
30,REV,left,665,218
30,REV,left,666,191
30,REV,left,667,173
30,REV,left,668,164
30,REV,left,669,149
30,REV,left,670,145
30,REV,left,671,146
30,REV,left,672,163
30,REV,left,673,198
30,REV,left,674,288
30,REV,left,675,421
30,REV,left,676,511
30,REV,left,677,556
30,REV,left,678,587
30,REV,left,679,622
30,REV,left,680,571
30,REV,left,681,522
30,REV,left,682,496
30,REV,left,683,464
30,REV,left,684,396
30,REV,left,685,336
30,REV,left,686,293
30,REV,left,687,261
30,REV,left,688,236
30,REV,left,689,214
30,REV,left,690,186
30,REV,left,691,181
30,REV,left,692,168
30,REV,left,693,155
30,REV,left,694,152
30,REV,left,695,152
30,REV,left,696,177
30,REV,left,697,226
30,REV,left,698,339
30,REV,left,699,438
30,REV,left,700,506
30,REV,left,701,539
30,REV,left,702,570
30,REV,left,703,557
30,REV,left,704,514
30,REV,left,705,486
30,REV,left,706,454
30,REV,left,707,416
30,REV,left,708,353
30,REV,left,709,306
30,REV,left,710,271
30,REV,left,711,246
30,REV,left,712,220
30,REV,left,713,203
30,REV,left,714,178
30,REV,left,715,172
30,REV,left,716,160
30,REV,left,717,154
30,REV,left,718,157
30,REV,left,719,180
30,REV,left,720,236
30,REV,left,721,336
30,REV,left,722,462
30,REV,left,723,529
30,REV,left,724,571
30,REV,left,725,596
30,REV,left,726,600
30,REV,left,727,570
30,REV,left,728,523
30,REV,left,729,501
30,REV,left,730,449
30,REV,left,731,397
30,REV,left,732,341
30,REV,left,733,290
30,REV,left,734,260
30,REV,left,735,232
30,REV,left,736,212
30,REV,left,737,201
30,REV,left,738,187
30,REV,left,739,169
30,REV,left,740,155
30,REV,left,741,156
30,REV,left,742,166
30,REV,left,743,190
30,REV,left,744,273
30,REV,left,745,404
30,REV,left,746,500
30,REV,left,747,542
30,REV,left,748,564
30,REV,left,749,593
30,REV,left,750,568
30,REV,left,751,519
30,REV,left,752,478
30,REV,left,753,444
30,REV,left,754,392
30,REV,left,755,329
30,REV,left,756,282
30,REV,left,757,246
30,REV,left,758,213
30,REV,left,759,175
30,REV,left,760,168
30,REV,left,761,164
30,REV,left,762,153
30,REV,left,763,141
30,REV,left,764,146
30,REV,left,765,160
30,REV,left,766,210
30,REV,left,767,286
30,REV,left,768,404
30,REV,left,769,491
30,REV,left,770,560
30,REV,left,771,576
30,REV,left,772,592
30,REV,left,773,568
30,REV,left,774,511
30,REV,left,775,490
30,REV,left,776,444
30,REV,left,777,397
30,REV,left,778,344
30,REV,left,779,294
30,REV,left,780,246
30,REV,left,781,236
30,REV,left,782,208
30,REV,left,783,180
30,REV,left,784,169
30,REV,left,785,161
30,REV,left,786,147
30,REV,left,787,144
30,REV,left,788,153
30,REV,left,789,178
30,REV,left,790,221
30,REV,left,791,324
30,REV,left,792,452
30,REV,left,793,521
30,REV,left,794,548
30,REV,left,795,556
30,REV,left,796,564
30,REV,left,797,532
30,REV,left,798,511
30,REV,left,799,462
30,REV,left,800,412
30,REV,left,801,362
30,REV,left,802,310
30,REV,left,803,270
30,REV,left,804,268
30,REV,left,805,226
30,REV,left,806,206
30,REV,left,807,196
30,REV,left,808,196
30,REV,left,809,194
30,REV,left,810,180
30,REV,left,811,178
30,REV,left,812,200
30,REV,left,813,253
30,REV,left,814,332
30,REV,left,815,447
30,REV,left,816,524
30,REV,left,817,578
30,REV,left,818,584
30,REV,left,819,590
30,REV,left,820,560
30,REV,left,821,512
30,REV,left,822,472
30,REV,left,823,433
30,REV,left,824,379
30,REV,left,825,326
30,REV,left,826,270
30,REV,left,827,252
30,REV,left,828,234
30,REV,left,829,201
30,REV,left,830,177
30,REV,left,831,168
30,REV,left,832,158
30,REV,left,833,149
30,REV,left,834,143
30,REV,left,835,155
30,REV,left,836,200
30,REV,left,837,268
30,REV,left,838,373
30,REV,left,839,492
30,REV,left,840,546
30,REV,left,841,560
30,REV,left,842,565
30,REV,left,843,558
30,REV,left,844,520
30,REV,left,845,478
30,REV,left,846,426
30,REV,left,847,374
30,REV,left,848,333
30,REV,left,849,283
30,REV,left,850,248
30,REV,left,851,224
30,REV,left,852,196
30,REV,left,853,177
30,REV,left,854,160
30,REV,left,855,150
30,REV,left,856,147
30,REV,left,857,144
30,REV,left,858,149
30,REV,left,859,198
30,REV,left,860,286
30,REV,left,861,384
30,REV,left,862,502
30,REV,left,863,564
30,REV,left,864,581
30,REV,left,865,566
30,REV,left,866,573
30,REV,left,867,532
30,REV,left,868,486
30,REV,left,869,433
30,REV,left,870,394
30,REV,left,871,344
30,REV,left,872,292
30,REV,left,873,256
30,REV,left,874,216
30,REV,left,875,220
30,REV,left,876,192
30,REV,left,877,172
30,REV,left,878,161
30,REV,left,879,156
30,REV,left,880,146
30,REV,left,881,143
30,REV,left,882,160
30,REV,left,883,227
30,REV,left,884,305
30,REV,left,885,410
30,REV,left,886,511
30,REV,left,887,543
30,REV,left,888,552
30,REV,left,889,548
30,REV,left,890,536
30,REV,left,891,504
30,REV,left,892,450
30,REV,left,893,405
30,REV,left,894,360
30,REV,left,895,304
30,REV,left,896,266
30,REV,left,897,238
30,REV,left,898,224
30,REV,left,899,209
30,REV,left,900,188
30,REV,left,901,164
30,REV,left,902,156
30,REV,left,903,156
30,REV,left,904,142
30,REV,left,905,166
30,REV,left,906,225
30,REV,left,907,324
30,REV,left,908,424
30,REV,left,909,536
30,REV,left,910,590
30,REV,left,911,590
30,REV,left,912,574
30,REV,left,913,572
30,REV,left,914,530
30,REV,left,915,484
30,REV,left,916,430
30,REV,left,917,388
30,REV,left,918,338
30,REV,left,919,283
30,REV,left,920,247
30,REV,left,921,226
30,REV,left,922,206
30,REV,left,923,197
30,REV,left,924,162
30,REV,left,925,144
30,REV,left,926,152
30,REV,left,927,142
30,REV,left,928,148
30,REV,left,929,218
30,REV,left,930,270
30,REV,left,931,358
30,REV,left,932,444
30,REV,left,933,547
30,REV,left,934,571
30,REV,left,935,553
30,REV,left,936,546
30,REV,left,937,520
30,REV,left,938,482
30,REV,left,939,428
30,REV,left,940,370
30,REV,left,941,332
30,REV,left,942,273
30,REV,left,943,266
30,REV,left,944,223
30,REV,left,945,195
30,REV,left,946,174
30,REV,left,947,158
30,REV,left,948,153
30,REV,left,949,147
30,REV,left,950,146
30,REV,left,951,146
30,REV,left,952,186
30,REV,left,953,285
30,REV,left,954,378
30,REV,left,955,472
30,REV,left,956,560
30,REV,left,957,588
30,REV,left,958,572
30,REV,left,959,546
30,REV,left,960,532
30,REV,left,961,494
30,REV,left,962,436
30,REV,left,963,380
30,REV,left,964,342
30,REV,left,965,296
30,REV,left,966,253
30,REV,left,967,226
30,REV,left,968,211
30,REV,left,969,196
30,REV,left,970,172
30,REV,left,971,158
30,REV,left,972,154
30,REV,left,973,152
30,REV,left,974,149
30,REV,left,975,160
30,REV,left,976,220
30,REV,left,977,308
30,REV,left,978,402
30,REV,left,979,502
30,REV,left,980,554
30,REV,left,981,560
30,REV,left,982,538
30,REV,left,983,516
30,REV,left,984,501
30,REV,left,985,458
30,REV,left,986,404
30,REV,left,987,354
30,REV,left,988,316
30,REV,left,989,271
30,REV,left,990,228
30,REV,left,991,220
30,REV,left,992,230
30,REV,left,993,201
30,REV,left,994,190
30,REV,left,995,190
30,REV,left,996,189
30,REV,left,997,180
30,REV,left,998,187
30,REV,left,999,282
30,REV,left,1000,342
30,REV,left,1001,444
30,REV,left,1002,511
30,REV,left,1003,601
30,REV,left,1004,612
30,REV,left,1005,592
30,REV,left,1006,570
30,REV,left,1007,538
30,REV,left,1008,511
30,REV,left,1009,441
30,REV,left,1010,410
30,REV,left,1011,354
30,REV,left,1012,308
30,REV,left,1013,270
30,REV,left,1014,236
30,REV,left,1015,230
30,REV,left,1016,206
30,REV,left,1017,194
30,REV,left,1018,244
30,REV,left,1019,178
30,REV,left,1020,191
30,REV,left,1021,186
30,REV,left,1022,214
30,REV,left,1023,305
